Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Width (mm),Thickness (mm),Weight (gr),Waterproof,Frame material,Fingerprint scanner,L3 cache (mb),Lithography process (nm),RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Always-On Display,DC Dimming,DCI-P3,Speakers,Launch price category
4,690298,207597,188473,136685,157541,3,6.331069535718326,1339,2960,513,111,0,800,1,70.68956670977543,8.2067584878514,175.5492108666482,5,2,1,2,7,8,4,2,128,5,0,31,1,1,38,1,1,2,2,2.1442257294815636,3.1442257294815636,1.1307611671705018,12.788713525921818,0,0,0,0,0,2,1635,3,1,1,1,1,0,22,1,1,1,0,0,0,0,1,1,0,1,1.0,3.0
6,1972152,432632,815178,391698,332642,0,6.82,1440,3168,510,120,1,2468,1,75.9198568680109,9.25487475950953,220.29964217002723,5,2,1,12,4,12,5,4,256,7,0,100,1,1,50,0,0,2,2,2.4,2.74,0.8,32.0,0,1,0,0,1,2,212,4,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,3.0
6,781256,236150,207665,152886,184537,1,6.570795475924687,1595,3688,612,74,0,797,1,72.1619321388703,7.906780395673643,191.85530630845196,8,2,1,3,6,8,3,2,225,5,0,21,1,0,34,0,0,2,2,2.047196983949791,3.68142035833891,1.0208863337054386,15.551517431966584,0,1,0,0,1,2,1462,2,1,1,1,1,1,22,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,2037480,448082,827914,420658,340824,0,6.7428034161380666,1347,2995,487,131,1,2871,1,75.68410248414199,8.594988012332143,223.51213664552265,8,2,1,12,4,13,5,4,321,7,0,105,1,1,50,1,1,2,2,2.128034161380662,3.051213664552265,0.8075486955597561,32.0,0,1,0,0,1,2,302,3,1,1,1,0,1,19,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
4,1008701,259261,364330,179464,205653,0,6.805552305150772,1317,2862,462,120,0,595,1,74.6716964873231,9.115631448892334,214.1104610301545,8,2,1,5,4,8,4,4,256,6,0,98,1,1,50,0,0,2,2,2.2080867179076864,2.5121300768615296,0.7040433589538431,12.808671790768628,0,1,0,0,1,2,890,3,1,1,1,1,0,20,1,1,0,0,0,0,0,0,1,0,1,1.0,4.0
10,1190374,332100,452303,183604,222366,2,6.757360226618853,1277,2752,448,120,1,631,1,76.19440906475411,8.615734844125685,214.49740509597004,8,2,1,6,4,8,4,4,218,6,1,59,1,1,66,0,0,2,2,2.2,2.2372564304576543,0.7775534934038357,20.81210197848374,0,0,0,0,0,2,782,4,2,1,1,1,1,20,1,1,1,1,1,0,1,0,1,0,1,1.0,4.0
4,1153937,324839,379077,208343,241677,0,6.882257468670107,1094,2637,414,160,1,505,1,74.12188077225834,7.157445139425866,190.77326182664254,2,2,1,6,4,8,4,4,256,6,0,33,1,0,16,0,0,2,2,2.3778218358376337,2.8891091791881687,0.7,29.893074404575206,0,0,0,0,0,2,478,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,1,1.0,4.0
13,1249054,360623,475868,199701,212860,1,6.709246444869396,1215,2652,435,120,1,550,1,75.06066349813423,8.412132699626847,205.04597148320806,8,2,1,6,4,8,4,4,256,6,2,75,1,1,49,0,0,2,2,2.2878673003731542,1.7363980988805379,0.9284549809702004,13.0,0,0,0,0,0,2,641,4,2,1,1,0,0,20,1,1,0,1,1,0,0,0,1,1,1,1.0,4.0
5,734295,208756,223608,141043,160887,4,6.659656159532921,1481,3329,548,107,0,755,1,73.17553007392797,7.759656159532921,184.99140398832301,8,2,1,2,7,8,3,2,153,5,1,24,1,0,12,0,0,2,2,2.159656159532921,3.3613753618683173,1.1998280797664604,9.596561595329208,0,0,0,0,1,2,1610,3,1,1,1,1,0,22,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,834583,232875,249713,161626,190305,4,6.768729078702056,1461,3266,528,113,0,1404,1,75.13093618053082,8.764492674375575,222.2051254009819,8,2,1,0,5,11,3,2,141,5,0,24,1,0,97,0,0,2,2,2.179152719134704,2.7907191458407485,0.7437792898171218,36.66443506155262,0,1,0,0,1,2,1320,3,1,1,1,1,1,23,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
9,1217736,335331,405862,221576,254966,0,6.837044426781854,1080,2539,403,165,0,657,1,75.55012081929456,8.778987538949,214.99380372930335,0,2,1,7,4,10,4,4,256,6,0,48,0,0,31,0,0,2,2,2.4,2.244533121382241,0.8573889330453665,21.507404463642235,0,1,0,0,1,2,575,2,1,1,1,0,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,4.0
7,2052658,447829,839651,416143,349034,0,6.751836221401181,1282,2850,463,139,1,2781,1,75.95508664203543,8.669057015489683,223.87344885604722,8,2,1,12,4,12,5,4,256,7,0,95,1,1,50,1,1,2,2,2.218362214011808,3.087344885604723,0.8310173284070849,32.0,0,1,0,0,1,2,285,3,1,1,1,0,1,19,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
9,1227466,360673,439713,212358,214720,0,6.7400313001219905,1177,2681,434,133,1,534,1,74.33253384753436,7.901126073218228,196.49843499390047,6,2,1,6,4,8,4,4,256,6,1,70,1,0,37,0,0,2,2,2.4,1.887174261718196,1.0616683649415863,18.785194357903578,0,0,0,0,0,2,511,4,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1,1.0,4.0
4,1160364,329774,381246,211054,238288,0,6.867953765486649,1099,2648,417,158,1,506,1,74.02663229992324,7.1725242052716975,190.10231172566756,2,2,1,6,4,8,4,4,256,6,0,38,1,0,17,0,0,2,2,2.4,2.777069672950599,0.7724523562910554,29.352702366288362,0,0,0,0,0,2,460,4,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1,1.0,4.0
8,1781675,409834,715036,344067,312759,3,6.7920883475855565,1297,2815,455,137,1,1502,1,77.58574259306116,8.9,229.83533903422253,8,2,1,9,4,9,5,4,256,7,0,52,1,1,140,0,1,2,2,2.318674786216655,3.224176695171113,1.0725300855133382,19.911652414443655,0,1,0,0,1,2,435,3,1,1,1,0,1,19,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
3,836714,241465,238037,161301,195909,2,6.804601589086983,1440,3139,506,120,1,862,1,76.38147560129552,8.71593643652067,217.4163450999385,8,2,1,4,4,8,4,3,128,6,0,55,1,1,81,0,1,2,2,2.246015890869833,3.0868921670450296,0.7460158908698327,30.79682182603346,0,1,0,0,1,2,1058,3,2,1,1,1,1,21,1,1,1,1,1,0,0,0,1,0,1,1.0,4.0
6,743044,223477,195892,149487,174187,1,6.560918367420431,1602,3677,612,60,0,604,1,72.33867347088209,7.660918367420431,184.04591837102154,8,2,1,3,7,8,3,2,256,5,1,25,1,0,12,1,0,2,2,1.9187755101060922,3.7258673466080614,1.140306122473477,8.406122449469539,0,1,0,0,1,2,1581,2,1,1,1,1,1,21,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,836392,230596,254932,161625,189172,5,6.794285357055798,1440,3200,515,120,0,1459,1,75.49142178406017,8.837138927613779,224.65699639287723,8,2,1,0,5,11,4,2,128,5,0,25,1,1,102,0,1,2,2,2.2,2.68143053619311,0.7297161433098498,38.28560711673943,1,0,0,0,1,2,1317,4,2,1,1,1,0,23,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
9,1375333,374979,523471,247542,229353,2,6.72214748935649,1308,2855,466,120,1,670,1,75.94408432064127,8.540680720106879,213.2374396058783,8,2,1,6,4,8,4,4,256,6,1,70,1,1,108,0,0,2,2,2.3197730932977074,2.138087541661094,1.1798865466488537,12.598865466488537,0,0,0,0,0,2,551,4,2,1,1,0,0,20,1,1,0,1,1,0,0,0,1,0,1,1.0,4.0
5,686037,179030,215646,145496,145864,3,6.7694784933039704,1440,3088,503,78,0,730,1,76.13174726563896,7.869478493303971,192.94784933039705,8,2,1,0,7,10,3,2,216,5,1,38,1,1,12,0,0,2,3,1.7831290401761772,2.8178682868281624,1.22,10.0,0,0,0,0,1,2,1782,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
4,1593444,378291,624653,313304,277226,4,6.791632748731068,1440,3101,502,120,1,1106,1,77.76530994924272,8.850991813996256,231.8046783901526,8,2,1,8,4,8,5,4,256,7,0,53,1,1,182,0,1,2,2,2.1760935678030515,3.211312281363662,1.0697964923864083,14.390643219694844,1,1,0,0,1,2,539,4,2,1,1,1,1,20,1,1,1,0,0,0,1,0,1,0,1,1.0,4.0
11,1381228,356284,501276,256798,266881,1,6.787512919037324,1215,2688,434,148,0,818,1,77.41321054705283,9.83653107220069,236.74612428880275,3,2,1,8,4,10,5,4,256,6,0,57,0,1,106,0,1,2,2,2.3248708096267587,2.1910851991352276,1.0450775142239448,12.0,0,1,0,0,1,2,644,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
12,1969350,440081,804260,379243,345775,1,6.785912673716754,1186,2603,421,151,1,2012,1,77.18432379158902,8.9,227.3650694867017,8,2,1,10,4,10,5,4,256,7,0,59,1,1,94,0,1,2,2,2.411309894248686,3.211825347433509,1.0354760423005258,26.08732628324572,0,1,0,0,1,2,332,2,1,1,1,0,1,18,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
12,889753,275702,202502,218446,193102,1,6.817890114803395,1278,2758,446,120,1,624,1,78.8839563141867,8.184395407864216,225.3164827794908,8,2,1,0,6,15,4,4,471,6,1,83,1,1,54,0,0,2,2,2.378901148033946,2.98454782011101,0.9397620026847233,15.848345015417307,0,1,0,0,0,2,413,4,2,1,1,0,1,20,1,1,1,0,0,0,1,0,1,0,1,1.0,4.0
7,1393249,387755,502076,254307,249109,0,6.67,1220,2706,445,133,1,577,1,75.15215851542051,8.403258431608247,203.26079257710254,8,1,1,7,4,10,4,4,256,6,0,105,0,0,49,0,0,2,2,2.291306914096582,1.726079257710254,0.9917445196028223,16.804258006619627,0,0,0,0,0,2,440,2,1,1,1,0,0,20,1,1,0,0,0,0,0,0,1,1,1,1.0,4.0
7,1485261,365906,565935,284237,269209,3,6.795631191255663,1361,2948,477,129,0,839,1,77.85971551906148,9.22766065582525,234.310642623301,6,2,1,8,4,8,5,4,256,6,0,49,0,1,167,0,1,2,2,2.243688087443367,2.87302006547572,1.09378714753398,12.0,0,1,0,0,1,2,594,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
9,1169799,325406,440518,181133,222741,2,6.764990596872222,1306,2812,457,120,1,666,1,76.49962387488888,8.666603979148146,216.91368900953697,8,2,1,6,4,8,4,4,202,6,1,57,1,1,74,0,0,2,2,2.2,2.3415381572537,0.8116407136980026,24.245768592499886,0,0,0,0,0,2,809,4,2,1,1,1,1,20,1,1,1,1,1,0,1,0,1,0,1,1.0,4.0
5,812045,227223,244029,156806,183924,4,6.752144906156736,1440,3190,517,112,0,1401,1,75.21482485443227,8.864984077675661,222.56464983891698,8,2,1,0,5,11,3,2,128,5,0,26,1,1,100,0,0,1,2,2.1766560517837736,2.6558359870540564,0.7350159223243395,38.13248414270189,0,0,0,0,1,2,1394,3,1,1,1,1,0,23,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
5,738579,213144,218849,142382,164203,3,6.635130995798946,1506,3407,562,100,0,728,1,72.85670294538629,7.735130995798945,184.37827489497363,8,2,1,2,7,8,3,2,169,5,1,23,1,0,12,0,0,2,2,2.1351309957989453,3.4594760168042193,1.1875654978994725,9.351309957989452,0,0,0,0,1,2,1595,3,1,1,1,1,0,22,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,851375,233470,261986,163309,192548,4,6.763373613589798,1464,3278,530,120,0,1363,1,75.0383954083769,8.81453843170953,221.9943938572724,8,2,1,0,5,12,4,2,143,6,0,25,1,1,96,0,0,2,2,2.1755824090598654,2.8148187388459087,0.7512769409742828,36.093185449578456,0,1,0,0,1,2,1283,3,1,1,1,1,1,23,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
15,2188579,486780,900519,421672,379607,0,6.78,1080,2400,388,165,1,2500,1,76.8,8.9,225.0,8,2,1,12,4,14,5,4,420,7,0,65,1,1,50,1,1,2,2,2.5,3.2,1.0772442594307632,32.0,0,1,1,0,1,2,234,2,1,1,1,0,1,18,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
7,744997,232760,188724,146044,177468,1,6.489751128570033,1624,3772,633,60,0,587,1,71.21180587014508,7.693171558454246,181.74537246763396,8,2,1,3,7,7,3,2,244,4,1,22,1,0,14,1,0,1,2,2.0,3.87887697400948,1.1088194129854907,9.490744935267935,0,0,0,0,1,2,1569,2,1,1,1,1,0,21,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,711107,192722,225252,141447,151684,4,6.727213224938463,1440,3156,516,103,0,772,1,74.65246287284623,7.827213224938464,188.72132249384634,8,2,1,1,7,9,3,2,162,5,1,30,1,1,12,0,0,2,2,2.036720650369219,3.050327262838451,1.22,10.0,0,0,0,0,1,2,1692,4,1,1,1,1,0,21,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
6,1729733,421924,655150,332624,320033,0,6.70875408674045,1170,2602,425,151,1,1269,1,76.0875408674045,8.634447050578041,212.69388770971412,8,1,1,9,4,12,5,4,256,7,0,100,0,0,50,0,1,2,2,2.3056929638375916,2.422771855350365,0.8704619758917276,24.227718553503653,0,1,0,0,1,2,313,2,1,1,1,0,0,19,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
4,796428,241997,215417,158718,180294,4,6.8000052037699525,1440,3088,500,120,1,830,1,77.89828275591546,8.899791849201874,227.98803132910774,8,2,1,4,4,8,4,3,128,6,0,45,1,1,107,0,1,2,2,2.200052037699532,2.820301818657283,0.7000520376995315,39.98959246009368,0,1,0,0,1,2,905,3,2,1,1,1,1,20,1,1,1,1,1,0,0,0,1,0,1,1.0,4.0
4,1034482,272179,374355,176033,211920,2,6.806474311436658,1357,2932,474,120,0,681,1,75.82822034026934,9.061857785916459,219.5833951323442,8,2,1,6,4,8,4,4,210,6,0,80,1,1,70,0,0,2,2,2.2,2.612822034026934,0.7945020375865929,21.871927977356734,1,1,0,0,1,2,894,4,1,1,1,1,0,20,1,1,0,0,0,0,0,0,1,0,1,1.0,4.0
10,644375,204712,170450,124766,144446,2,6.5149603158447915,1440,3110,526,78,0,711,1,74.00677504568496,8.69143437744741,200.88646906816314,8,2,1,1,6,6,3,2,128,3,1,41,1,1,60,0,0,1,2,2.060956251631606,2.7365737509789634,0.9085656225525913,28.876500130528463,0,0,0,0,1,2,1750,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,0,1,1.0,4.0
6,653082,172308,199166,142074,139533,2,6.732491100211393,1440,3053,502,60,0,693,1,76.3931863195996,8.01525909720006,194.84740902799942,8,2,1,0,7,11,3,2,234,4,1,44,1,1,16,1,0,1,3,1.6658623412571767,2.658232792657147,1.1837757123085528,12.305181944001184,0,0,0,0,1,2,1892,3,1,1,1,1,0,20,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
5,958442,250067,332895,171979,203503,1,6.644432279993612,1489,3377,557,120,0,485,1,72.72386914831087,8.64261505159333,199.51140683811218,8,2,1,4,4,10,4,2,256,6,0,62,1,1,29,0,0,2,2,2.0931821161249116,3.301134129063163,0.9243175561376856,9.863642322498233,0,1,0,0,1,2,1036,2,1,1,1,1,0,20,1,1,0,0,0,0,0,1,0,0,1,1.0,4.0
9,706347,209695,201949,135639,159029,2,6.588780288257183,1440,3158,526,89,0,1067,1,73.89993890548465,8.745448991407695,207.42353891164137,8,2,1,0,6,8,3,2,128,4,1,32,1,1,72,0,0,1,2,2.096965994271797,2.675758501432051,0.854551008592305,31.75727954174373,0,0,0,0,1,2,1721,2,1,1,1,1,0,22,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
15,1569608,393275,584479,291414,300438,0,6.78,1080,2433,392,165,0,1322,1,76.93848720657806,9.938654049335407,234.6941044604638,2,2,1,9,4,13,5,4,334,6,0,65,0,1,50,0,1,2,2,2.430756396710973,2.0644049060599565,1.0369076760531677,18.15127934219459,0,1,1,0,1,2,550,2,1,1,1,0,0,19,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
7,1118985,308874,411411,175031,223668,3,6.783835259972089,1378,2960,480,120,1,754,1,77.25341039888356,8.792235066480591,222.8811656578281,8,2,1,6,4,8,4,4,162,6,0,50,1,1,92,0,0,2,2,2.2,2.5990818862852123,0.8958256432786974,32.72586698743992,0,0,0,0,0,2,875,4,2,1,1,1,1,20,1,1,1,1,1,0,1,0,1,0,1,1.0,4.0
13,1248847,347342,469919,199522,232062,0,6.749765020889911,1179,2574,419,130,0,611,1,75.86618828337166,8.96383849227077,216.32376566743324,6,2,1,6,4,8,4,4,256,6,1,65,0,1,50,0,0,2,2,2.248825104449555,1.8925847702109793,0.7732376566743322,12.755874477752226,0,0,0,0,0,2,713,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
13,1245224,347338,472776,196323,228785,0,6.746731641686917,1189,2587,422,127,0,592,1,75.7524365632594,8.819752980128568,214.0487312651879,6,2,1,6,4,8,4,4,256,6,1,65,0,1,50,0,0,2,2,2.233658208434586,1.9259519414439106,0.7504873126518792,12.83170895782707,0,0,0,0,0,2,715,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
5,806582,239889,224353,159654,182670,5,6.8,1440,3112,503,120,1,976,1,77.39684229498194,8.9,227.78123578042693,8,2,1,3,4,8,4,3,128,6,0,40,1,1,108,0,1,2,2,2.2,2.782810082672578,0.7,40.0,1,1,0,0,1,2,990,4,2,1,1,1,1,20,1,1,1,1,1,0,0,0,1,0,1,1.0,4.0
14,1263844,347358,458088,212766,245631,0,6.762324080080694,1138,2522,409,145,0,689,1,76.33715300302602,9.560393803832948,225.74306006052024,3,2,1,7,4,10,4,4,256,6,0,65,0,1,50,0,0,2,2,2.311620400403468,1.75443511911237,0.8674306006052024,12.44189799798266,0,0,0,0,0,2,704,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
7,2047031,446590,836730,416331,347378,0,6.750191808552902,1294,2876,467,138,1,2798,1,75.90575425658706,8.655572830133798,223.8076723421161,8,2,1,12,4,12,5,4,256,7,0,97,1,1,50,1,1,2,2,2.2019180855290204,3.080767234211608,0.8211508513174122,32.0,0,1,0,0,1,2,288,3,1,1,1,0,1,19,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
2,1932966,425931,777535,406491,323007,0,6.73324461235545,1416,3151,513,122,0,2857,1,75.41031682008527,8.613944191978154,224.0382759537437,7,2,1,11,4,12,5,4,256,6,0,116,0,1,50,0,1,2,2,2.0259568988435928,2.9065551641630667,0.7194676741326944,30.70215505782037,0,1,0,0,1,2,349,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
10,1196105,333964,455586,184292,222262,2,6.755234924836061,1269,2735,446,120,1,621,1,76.10939699344243,8.601566165573738,213.82439286475255,8,2,1,6,4,8,4,4,223,6,1,60,1,1,64,0,0,2,2,2.2,2.2082106394261625,0.7680591140151514,19.855716176227308,0,0,0,0,0,2,774,4,2,1,1,1,1,20,1,1,1,1,1,0,1,0,1,0,1,1.0,4.0
6,1472850,372689,568882,277789,253515,4,6.767906111830982,1385,2992,486,120,1,775,1,77.21124617378103,8.75187436229684,224.85308992632616,8,2,1,7,4,8,4,4,256,6,0,55,1,1,162,0,1,2,2,2.2493752125677204,2.785748044376974,1.1446876062838602,12.2468760628386,0,0,0,0,0,2,561,4,2,1,1,0,0,20,1,1,0,1,1,0,0,0,1,0,1,1.0,4.0
5,785996,240577,208478,155996,180944,3,6.708891281851937,1501,3316,543,101,0,754,1,75.83486905531056,8.505195554691724,213.72630082347007,8,2,1,4,4,8,3,3,166,5,0,37,1,0,78,0,0,2,2,2.139260854567958,3.1783609580490495,0.8275522054072889,30.281736730873227,0,1,0,0,1,2,1089,3,1,1,1,1,1,20,1,1,1,0,0,0,0,0,0,0,1,1.0,4.0
11,2099803,458205,864127,414567,362903,0,6.765613529496222,1183,2630,426,152,1,2643,1,76.36840588488666,8.78203094186902,224.4245411798489,8,2,1,12,4,12,5,4,256,7,0,80,1,1,50,1,1,2,2,2.356135294962221,3.1424541179848884,0.9136811769773325,32.0,0,1,0,0,1,2,260,2,1,1,1,0,1,18,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
7,919479,243245,279981,177936,218316,0,6.716289562294874,1440,3213,523,120,1,559,1,74.08885215797204,8.32961738599068,194.7770431594408,8,2,1,4,5,8,4,3,237,6,0,65,1,1,50,0,0,2,2,2.3851913070046598,2.88885215797204,0.8,30.222956840559203,0,1,0,0,1,2,1265,2,1,1,1,1,0,20,1,1,0,0,0,0,0,0,1,0,1,1.0,4.0
6,762104,237241,192713,149735,182413,1,6.5004519029902115,1643,3838,642,60,0,580,1,71.10587473887274,7.600451902990211,181.0112975747553,8,2,1,3,7,8,3,2,255,5,1,21,1,0,12,0,0,2,2,2.0004519029902115,3.9981923880391532,1.1202259514951058,8.004519029902117,0,0,0,0,1,2,1513,2,1,1,1,1,0,22,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
3,1108512,305462,366912,202378,233761,0,6.875989708715225,1141,2695,425,152,0,526,1,74.15008576070646,7.566246990834616,195.56969687829505,3,2,1,6,4,8,4,4,256,6,0,48,1,0,22,0,0,2,2,2.346643797144943,2.8666094928623576,0.7,26.664379714494302,1,1,0,0,1,2,561,4,1,1,1,1,0,20,1,1,0,0,0,0,0,1,1,0,1,1.0,4.0
12,1243370,348475,480251,191557,223087,0,6.738363046908286,1212,2618,428,120,1,551,1,75.50467700883347,8.499766149558326,208.92984486749796,8,1,1,6,4,8,4,4,256,6,1,67,0,0,50,0,0,2,2,2.2,2.0,0.7023385044167346,13.16369530917143,0,0,0,0,0,2,712,3,1,1,1,1,0,20,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
6,883374,237726,283516,164464,197638,2,6.623311103995469,1560,3576,590,120,0,843,1,72.89077026126387,8.487725909322762,202.8525175460475,8,2,1,2,5,12,4,2,203,6,0,27,1,1,51,0,0,2,2,2.0822074026636463,3.4451000320203877,0.9473644544063429,21.1531844261834,0,1,0,0,1,2,1227,2,1,1,1,1,1,21,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,1531196,370298,596712,295375,268844,4,6.798016956025967,1432,3072,497,120,1,840,1,78.01406809445857,8.88677970683978,232.20678241038684,8,2,1,7,4,8,4,4,256,6,0,45,1,1,195,0,1,2,2,2.2,3.19901709120332,1.1061186921817698,12.033050732900548,0,0,0,0,0,2,573,4,2,1,1,1,1,20,1,1,1,1,1,0,1,0,1,0,1,1.0,4.0
10,1925641,443938,764731,370141,346829,0,6.742042162717065,1128,2507,408,157,1,1844,1,76.42042162717065,8.75852078830906,218.443646287493,8,1,1,10,4,12,5,4,256,7,0,83,0,0,50,0,1,2,2,2.396478625591995,2.7859145023679805,0.9309857503946635,27.859145023679805,0,1,0,0,1,2,276,2,1,1,1,0,0,18,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
7,746011,216272,217740,143582,168371,3,6.650084051327559,1440,3170,523,98,0,1192,1,74.39335943751449,8.79030540341041,213.10535109865182,8,2,1,0,5,9,3,2,128,4,0,30,1,1,83,0,0,1,2,2.126870268940273,2.668282432764932,0.8096945965895909,34.149621515221824,0,0,0,0,1,2,1598,3,1,1,1,1,0,22,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
6,963863,258466,329283,166859,209253,2,6.59578836453357,1578,3599,597,120,0,527,1,73.20313238427211,8.423506183911663,199.41037103469978,8,2,1,4,4,10,4,2,215,6,0,34,1,1,42,0,0,2,2,2.0638589096890465,3.623232432834625,1.0714795307029896,18.217425550247462,0,1,0,0,1,2,1099,2,1,1,1,1,1,20,1,1,1,0,0,0,0,0,0,0,1,1.0,4.0
11,912433,262784,239291,204293,206064,0,6.763712149998057,1344,2952,479,120,1,553,1,76.65467291658568,8.193813083336574,209.98990666614836,8,2,1,1,6,12,4,4,391,6,1,77,1,1,48,0,0,2,2,2.4,2.9082861792889543,0.8892174663209793,21.912242916974407,0,1,0,0,0,2,784,3,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
15,1762112,414563,688967,331641,326939,0,6.78,1080,2421,391,165,0,1738,1,76.88955663291462,9.571674746859637,231.26896430402329,4,2,1,10,4,12,5,4,256,6,0,65,0,1,50,0,1,2,2,2.4552216835426908,2.4656356101001298,1.0,23.044336708538168,0,1,1,0,1,2,438,2,1,1,1,0,0,18,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
3,1736493,398044,690210,352494,295763,2,6.768702516234993,1440,3138,509,120,1,1811,1,76.84810064939971,8.716686166519244,228.52893089071327,8,2,1,9,4,9,5,4,256,7,0,78,1,1,132,0,1,2,2,2.110578617814266,3.132694341377119,0.9322150974099578,20.94213821857344,1,1,0,0,1,2,459,4,2,1,1,1,1,20,1,1,1,0,0,0,1,0,1,0,1,1.0,4.0
10,1389341,357035,506318,258938,267063,2,6.788146065522413,1226,2708,437,146,0,820,1,77.44803360373267,9.78904508581909,236.55618034327637,3,2,1,8,4,10,5,4,256,6,0,56,0,1,111,0,1,2,2,2.318539344775879,2.244269503882619,1.048876393134473,12.0,0,1,0,0,1,2,640,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
14,1268009,343120,436991,226424,261472,0,6.781617066526654,1109,2499,403,161,0,802,1,77.07276799369944,10.278720010500928,238.11061341034014,0,2,1,7,4,11,4,4,245,6,0,63,0,1,54,0,1,2,2,2.383829334733457,1.6618751911792213,0.997415808746809,14.263893137316026,0,1,0,0,1,2,710,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
5,974993,253100,343633,174273,203992,1,6.695407118620964,1434,3214,527,120,0,520,1,73.3322785125728,8.798828266741666,204.28002077421928,8,2,1,5,4,9,4,3,256,6,0,74,1,1,35,0,0,2,2,2.126069108787719,3.0544816840921065,0.8552548715457899,10.521382175754383,0,1,0,0,1,2,986,3,1,1,1,1,0,20,1,1,0,0,0,0,0,1,0,0,1,1.0,4.0
11,641974,199019,176322,122747,143867,1,6.489285574693744,1440,3139,532,74,0,863,1,73.0991277963155,8.672647981483227,198.2020776545422,8,2,1,0,6,7,3,2,128,3,1,36,1,1,56,0,0,1,2,2.0484319876554853,2.687892003086129,0.9273520185167722,27.874559012438816,0,0,0,0,1,2,1921,2,1,1,1,1,0,21,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
4,1088815,300075,382537,177855,228347,4,6.81968602436201,1369,2999,482,128,1,765,1,77.1224020377006,8.523996934685602,220.2240203770059,6,2,1,6,4,8,4,4,153,6,0,42,1,0,89,0,0,2,2,2.2393720487240207,2.8554348438516186,0.9152723987984992,38.42511805103916,1,1,0,0,1,2,837,4,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,0,1,1.0,4.0
