Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Touch sampling rate,Display features,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Lithography process (nm),Neural processor (NPU),Total score,RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Battery type,Battery replaceability,Wireless charging,Reverse charging,Fast charging,Full charging time (min),Matrix (megapixels),Zoom,Flash,Stabilization,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,Depth sensor (TOF 3D),NFC*,Infrared port,Number of SIM*,Multi SIM mode,eSIM support*,Hybrid slot,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Launch price category,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Laser autofocus,Autofocus_Phase autofocus,Autofocus_Phase autofocus (Dual Pixel),Speakers_Mono,Speakers_Stereo,Bundled charger,LTE Cat*,Proximity sensor,Gyroscope,Accelerometer,Ambient light sensor,Compass,Fingerprint,Barometer,Hall,effect sensor,Face recognition sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan
17,758798,240267,189042,150203,179285,3,6.792324815182576,1107,2520,405,71,0,580,1,106,0,168.1180215381168,77.09343780205006,8.665906863068589,210.92992607303069,1,1,0,0,1,0,7,1,758798,8,3,2,201,3,0,4923,39,0,0,0,0,1,89,61,0,1,2,1,1,2,1.9959398102177914,3.042436113869325,1.1029534315342944,19.59398102177915,0,2,0,2,0,0,0,1,0,0,0,1,1291,3,4,1,1,1,0,0,0,0,0,1,0,21,0,1,1,1,1,1,0,0,0,0,0,0,1
9,1266831,344375,455958,212328,254169,0,6.349285445572912,1080,2493,429,136,0,715,1,415,0,162.2321361393228,70.66596243489576,8.969852111,196.56194831380162,3,1,1,0,3,0,4,1,1266831,8,4,4,128,6,0,5366,42,0,0,0,1,1,89,25,0,1,2,0,2,2,2,2.910997887304687,1.2390021126953128,12,0,2,0,1,0,0,0,1,1,0,1,2,743,3,3,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
6,786809,231562,233050,148885,173311,4,6.7154247291774745,1103,2650,427,120,1,837,1,90,0,165.69793238694115,73.07406798672352,7.054247291774739,188.39865521211584,7,1,1,0,1,1,5,1,786809,8,4,2,144,6,0,3518,33,0,0,1,1,1,82,16,0,1,2,0,2,2,2.4,2.7886738886006968,1.2688449757286673,10.385618229436847,0,2,0,1,0,0,0,1,0,0,0,2,1023,3,4,2,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
7,928867,250478,306663,163804,207920,0,6.579449188465133,1150,2541,423,120,1,500,1,204,1,161.0067805231632,73.24788214623293,8.739265584620176,198.7485909234124,1,1,1,0,2,1,5,1,928867,8,4,4,128,6,0,4839,70,0,0,1,1,1,57,50,0,1,2,0,2,2,2.321468830759646,2.771412467696142,0.882457728,27.896746407191493,0,2,0,1,0,1,0,1,0,0,1,2,934,3,2,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,1
3,1287682,338354,473945,222338,253043,1,6.5636550664349596,1080,2422,404,139,0,609,1,337,0,160.68535646081642,72.28729461724076,8.354551688811654,193.55589343952005,1,1,1,0,3,0,4,1,1287682,8,4,4,128,6,0,4682,107,0,0,1,1,1,46,164,0,2,2,1,2,2,2.162685988222793,2.8186570058886034,0.7294048376870629,51.04463717347028,0,2,0,1,0,0,0,1,0,0,1,2,721,3,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
5,955703,257976,306279,173752,217695,0,6.7,1401,3128,510,120,1,585,1,220,0,163.01735029743296,73.81488200302005,8.603303098640978,197.32232300453006,1,1,1,0,1,1,5,1,955703,8,4,3,128,6,0,4532,60,0,0,1,1,1,36,44,0,2,2,1,2,2,2.0214882003020045,3.079339380271804,1.023637020332205,15.355353990939866,0,2,0,2,0,1,0,1,0,0,1,2,1273,3,2,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,1
5,338002,85781,109014,70949,72257,3,6.253934224191565,1440,2960,525,60,0,536,1,60,4,161.11802672574694,74.15507913868191,8.369671120957825,184.8655293221443,1,1,1,2,1,1,10,0,338002,5,3,2,64,3,1,3392,15,0,0,1,0,1,112,12,0,1,2,0,1,2,1.7,3.6,1.22,8,0,2,0,2,0,0,1,0,1,0,1,2,2617,3,3,1,0,1,0,0,1,0,1,0,0,16,1,1,1,1,1,1,1,0,0,0,0,0,1
1,931343,240885,297212,187927,205317,0,6.7,1440,3138,514,120,1,540,1,94,0,162.95776795345077,76.02232046549219,8.861488031032813,209.11160232746093,1,1,1,0,2,1,5,1,931343,11,4,4,128,6,0,4903,31,0,0,1,1,1,94,49,0,2,2,0,2,2,2.1614880310328126,3.0922976062065626,1.1776368341360937,11.801311193146876,0,2,0,1,0,1,0,1,0,0,0,2,802,3,3,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,1
13,741557,203936,232564,146828,158227,1,6.620781740015301,1212,2675,444,113,0,555,1,275,0,159.89104135080333,73.29876176036723,8.541563480030602,196.9742653014536,1,1,1,0,2,0,5,1,741557,8,3,2,128,5,1,4426,61,0,0,1,0,1,55,51,0,2,2,0,2,2,2.3480456499617466,3.0641563480030602,1.1303908700076508,12.68827389977048,0,2,0,2,0,0,1,0,0,0,0,2,1161,3,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,1
1,412272,122555,111893,90596,87226,1,5.754402779977491,1194,2414,465,60,0,413,0,60,1,149.5432430896511,70.90302953726085,7.9,159.4481250989871,3,1,1,2,5,1,10,1,412272,4,3,2,64,3,0,3078,18,1,0,1,0,1,120,12,0,2,1,0,1,2,1.8,3.2,1.4,8,0,2,0,1,0,1,0,0,0,0,0,2,2121,3,2,1,1,1,1,0,1,0,0,1,0,16,1,1,1,1,1,1,1,0,0,0,0,0,1
5,1079557,262861,451459,152004,213230,0,6.688994807547233,1400,3119,510,120,1,530,1,916,1,162.38370922264502,74.10909866,8.489948075472324,199.89471441509778,2,1,1,0,2,1,4,1,1079557,8,4,4,128,6,0,4944,76,0,0,1,1,1,35,48,0,1,2,1,2,3,2.2,2.7950259622638387,0.8462218083016243,29.57885766039111,0,2,0,2,0,0,0,1,0,0,1,2,957,3,2,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
5,730571,228591,189863,133443,178672,0,6.229923042648906,1080,2478,434,113,0,606,1,226,1,159.04850174769294,69.54995911,8.227935162541941,173.2570823143874,1,1,1,0,2,0,7,1,730571,8,3,2,157,5,0,4177,23,1,0,0,0,1,102,33,0,1,2,0,2,2,2.0455870325083882,3.7720648374580583,1.069854264240773,10.73522195,0,2,0,1,0,0,0,1,0,0,0,2,1448,3,2,1,1,1,1,0,0,0,0,1,0,22,1,1,1,1,1,1,1,1,1,0,0,0,1
4,728894,224584,191622,136998,175689,0,6.426548560483034,1080,2416,412,102,0,693,1,205,1,160.63530417231922,71.89566703734145,8.572892211373743,188.78014951181848,2,1,1,0,2,0,7,1,728894,8,3,2,201,5,0,4446,26,1,0,0,0,1,92,66,0,1,2,1,2,2,2.1145784422747487,3.427107788626256,0.9939637134977765,14.874706536484924,0,2,0,1,0,0,0,1,0,0,0,2,1490,3,2,1,1,1,1,0,0,0,0,1,0,22,1,1,1,1,1,1,1,1,1,0,0,0,1
4,1589371,390822,611690,311490,275367,4,6.720018375748526,1122,2677,431,120,1,518,1,60,0,164.69963248502947,72.77352912357203,7.245771944747263,192.4595570223252,7,1,1,0,0,0,4,1,1589371,9,4,4,302,7,0,4018,32,0,0,1,1,1,74,18,0,1,2,0,2,2,2.163602953184499,2.9090073829612466,1.1253676782796964,10.363970468155014,0,2,0,1,0,0,0,1,0,0,1,2,414,3,4,2,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,0
5,456149,140341,114334,89436,112036,2,6.241780825023097,1468,3082,546,60,0,619,1,60,3,159.33949780901852,73.54931504986142,8.458219174976904,187.74657524930709,1,1,1,1,1,0,9,1,456149,6,3,2,72,3,1,3472,15,0,0,0,0,1,98,12,1,1,2,0,1,3,1.7417808250230968,3.655707766697463,1.2060730583256343,8,0,2,0,1,0,0,1,0,0,0,1,2,2310,3,2,1,1,1,0,0,0,0,0,1,0,18,1,1,1,1,1,1,1,0,0,0,0,0,1
1,1212375,320877,451825,209547,230125,1,6.298609573893762,1278,2853,494,120,0,2983,1,61,1,152.82224681769983,71.96523934734405,8.497914360840642,198.81229247565784,1,1,1,0,1,1,4,1,1212375,15,4,4,128,6,0,4702,27,0,0,1,1,1,80,49,0,2,2,1,2,2,2.198609573893762,2.5127113309071643,1.2003476065265595,41.79143608406428,0,2,0,1,0,1,0,1,0,0,0,2,-4,3,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,0
9,1587608,399739,610995,298662,278211,2,6.739140215793795,1080,2546,410,142,0,989,1,382,0,168.96509630963723,74.39518875685442,8.563459171236277,212.44114026596657,7,1,1,0,0,0,4,1,1587608,9,4,4,256,7,0,4825,44,0,0,0,1,1,70,30,0,1,2,0,2,2,2.3467758092267306,3.097850539484487,1.1710747302577567,20.763559343293554,0,2,0,1,0,0,0,1,0,0,1,2,432,3,3,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
5,973510,264122,298684,189668,221035,0,6.712522330094464,1349,2995,489,120,1,541,1,164,0,162.4486601943322,74.39308090598267,8.324330097166099,194.49553398110731,1,1,1,0,1,0,4,1,973510,8,4,4,181,6,0,4750,65,0,0,0,1,1,38,50,0,2,2,1,2,2,2,2.826249838236684,0.9866589302846493,14.330355987404884,0,2,0,2,0,0,0,1,0,0,1,2,965,3,2,1,1,1,0,0,1,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,1
4,690446,209757,183664,137976,159048,3,6.304390670921244,1360,3008,523,113,0,800,1,86,1,154.12097513413096,70.36601451968316,8.144318591517804,172.99485147118287,1,1,1,0,4,0,7,1,690446,8,4,2,156,5,0,4173,26,1,0,1,1,1,76,33,0,1,2,1,2,2,2.2,3.155578437905854,1.1489255006493664,12.221078104707303,0,2,0,1,0,0,0,0,0,0,0,2,1614,3,3,1,1,1,1,0,0,0,0,1,0,22,1,1,1,0,1,1,1,0,0,0,0,0,1
13,1216563,327265,429488,213302,246506,2,5.995892293866946,1080,2400,438,122,0,776,1,95,0,148.4849704830458,69.04094313,9.062841736126558,172.23636491800943,1,0,0,1,3,0,4,1,1216563,8,4,4,128,6,0,4359,34,0,0,0,1,1,72,50,0,1,2,1,2,2,2.4640403897998953,2.9144175022466214,1.1456834722531166,17.753537632016773,0,2,0,2,0,0,0,1,0,0,0,2,770,3,4,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,0,1
2,1226461,335349,465175,197168,228767,0,6.710128455142109,1201,2670,436,135,0,735,1,319,0,163.0971376688544,75.60225637345427,8.881156096278978,205.7908399707052,1,1,0,0,3,0,4,1,1226461,8,4,4,171,6,0,4820,67,0,0,1,1,1,51,50,0,2,2,1,2,2,2.3012845514210887,2.935046068561451,0.6337615171403628,50.54677520069842,0,2,0,2,0,0,0,1,0,0,1,2,863,3,3,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,0,0
4,2085384,462424,901008,387534,335265,0,6.801141805921749,1289,2821,456,120,1,4971,1,353,0,162.60276253295746,75.82283611843499,8.934254178,224.77163881565008,1,1,1,0,4,0,4,1,2085384,12,5,4,256,7,0,5565,81,0,0,1,1,1,42,50,0,1,2,0,2,2,2.0228361184349923,2.5231307681001205,0.649134447,48.972374670425346,0,2,1,2,0,0,0,1,0,0,1,2,234,3,4,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
4,1967759,430105,813064,394580,324600,0,6.671326651270453,1362,3007,493,120,1,2052,1,240,0,159.90636921378209,74.41022739231074,8.842957214580283,211.2735208354396,4,1,1,0,4,0,4,1,1962351,10,5,4,256,7,0,5144,96,0,0,1,1,1,27,50,0,2,2,1,2,2,2.270718827191698,2.8240327623253965,0.7676797067979245,32,0,2,1,2,0,1,0,1,0,0,1,2,232,3,4,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
10,2088778,459866,892278,393539,343094,0,6.799248375130266,1440,3184,514,132,1,3721,1,146,0,164.47120090517532,75.78496750260531,9.022712627996103,212.69935005210615,1,1,1,0,4,0,4,1,2088778,14,5,4,256,7,0,5051,110,0,0,1,1,1,53,50,0,1,2,1,2,2,2.4518790621743367,2.926764623827612,0.9037581243486732,23.69935005210614,0,2,1,2,0,0,0,1,0,0,1,2,265,3,2,1,1,1,1,0,1,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
5,2148261,479321,903365,408541,357665,0,6.8,1231,2704,437,120,0,3990,1,538,0,162.94547156165723,75.97818862466289,8.9,226.1879241644193,1,1,1,0,4,0,4,1,2148261,13,5,4,256,7,0,5570,105,0,0,0,0,1,35,50,0,1,2,0,2,2,2,2.673339572607652,0.7825508997303147,39.90264460243605,0,2,1,2,0,0,0,1,0,0,1,2,252,3,3,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,0,0
4,2027994,436427,862152,389993,328770,0,6.5272696170944755,1287,2851,478,120,1,3545,1,240,0,156.9817404273619,73.20905913118268,8.672718483093082,203.18162886662023,1,1,1,0,4,0,4,1,2017345,9,5,4,256,7,0,4751,93,0,0,1,1,1,31,50,0,1,2,0,2,2,2.1454518409517176,2.9054563033813836,0.7363629602379294,32,0,2,1,2,0,0,0,1,0,0,1,2,272,3,4,2,1,1,1,0,1,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
1,1212634,321088,451532,209536,230476,1,6.294356416544192,1274,2846,493,120,0,2933,1,65,1,152.89029733529293,71.85891041,8.491534624816289,198.23811623346595,1,1,1,0,1,1,4,1,1212634,15,4,4,128,6,0,4708,27,0,0,1,1,1,80,48,0,2,2,1,2,2,2.1943564165441924,2.521004987738825,1.201410895863952,41.15346248162882,0,2,0,1,0,1,0,1,0,0,0,2,10,3,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,0
11,2113498,471595,905268,389960,346046,0,6.764227863875687,1430,3180,514,120,1,3000,1,297,0,163.67565443284585,75.44603390926265,9.162447295,227.6481026,13,1,1,0,4,0,4,1,2112869,11,5,4,256,7,0,5466,80,0,0,1,1,1,47,50,0,2,2,1,2,2,2.4812236474710554,2.769012649213893,0.7,49.324051308958005,0,2,1,2,0,0,0,1,0,0,1,2,119,3,4,2,1,0,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
9,1516268,380141,553966,286127,296033,0,6.674251435753347,1214,2699,443,120,1,852,1,284,0,161.23241352604813,73.76709964364915,8.997576077677504,208.34142765291432,1,1,1,0,0,0,4,1,1516268,8,4,4,223,7,0,4776,106,0,0,1,1,1,28,50,0,2,2,1,2,2,2.3741088520873177,2.885605980580624,0.7748217704174636,32,0,2,1,2,0,0,0,1,0,0,1,2,630,3,3,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
9,406720,109775,121112,82486,93345,1,6.249174551767716,1259,2598,460,60,0,459,1,60,4,158.43101469065746,74.69064492003412,8.297248505892385,190.4422186237401,6,1,1,1,1,0,10,1,406720,6,3,2,128,3,0,4000,18,0,0,0,0,1,94,26,1,2,2,0,1,2,1.8508254482322843,3.1977988047139085,1.0591195218855634,16.044023905721833,0,2,0,2,0,0,0,0,0,0,1,2,2274,3,2,1,1,1,1,0,0,0,0,1,0,18,1,1,1,1,1,1,0,0,0,0,0,0,1
3,930571,255198,310992,151437,212943,0,6.654868253527485,1331,2903,478,120,1,500,1,114,1,162.81683808465965,74.90710157760466,8.839824338036646,205.78770366256524,1,1,1,0,2,1,5,1,930571,10,4,4,128,6,0,4941,45,0,0,1,1,1,95,50,0,1,2,0,2,2,2.120351323926708,2.851859470429317,1.0936311098769567,17.388356675170485,0,2,0,1,0,1,0,1,0,0,1,2,1010,3,3,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,0,1
3,928570,249602,302680,176784,199502,3,6.7,1182,2605,427,120,1,1086,1,60,1,161.89877669212845,75.88484049437746,8.113324543815214,203.4180859325296,1,1,1,0,1,1,5,1,928570,9,4,2,128,6,0,4856,24,0,0,1,1,1,82,22,0,2,2,0,2,2,2.2,3.200122330787155,1.22,10.227872395501974,0,2,0,1,0,1,0,1,0,0,0,2,1125,3,4,2,1,1,1,0,0,0,0,1,0,22,1,1,1,1,1,1,1,0,0,0,0,0,1
1,930124,258012,312702,143997,215411,1,6.6815565263227334,1426,3093,508,120,1,511,1,60,1,163.4499792422747,75.72663135,8.863113052645467,208.48763515846414,1,0,1,0,1,1,5,1,930124,11,4,3,128,6,0,4966,29,1,0,1,1,1,118,48,0,2,2,0,2,2,2.0073773894709066,2.9125415621005413,1.22,11.059424357910014,0,2,0,1,0,1,0,1,0,0,1,2,1064,3,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,1
5,450668,125844,147823,77042,99956,2,6.4390435666020105,1519,3303,564,60,0,531,1,60,2,163.89122189670252,74.68208306951155,8.565738600387938,192.80085101357784,2,1,1,1,2,0,8,1,450668,6,3,2,128,3,1,3726,16,0,0,0,0,1,96,12,1,1,2,0,1,2,1.817130699806031,3.756174266408041,1.1809564333979896,8,0,2,0,1,0,0,1,0,0,0,1,2,2118,3,2,1,1,1,1,0,0,0,0,1,0,18,1,1,1,1,1,1,1,0,0,0,0,0,1
3,569370,147506,181675,114166,126021,3,6.001607413937317,1080,2280,422,74,0,827,1,60,1,149.06044819059255,70.30803706968658,8.049196293031342,165.01607413937316,1,1,1,1,2,0,7,1,569370,7,3,2,160,5,0,3151,21,0,0,1,0,1,85,12,1,1,2,0,1,3,1.7989283907084554,2.868821229779301,1.22,9.005358046457722,0,2,0,2,0,0,0,0,0,0,1,2,1802,3,3,1,1,1,0,0,0,0,0,1,0,19,1,1,1,1,1,0,1,0,0,0,0,0,1
2,1222601,336636,454280,204710,226973,0,6.701544363,1098,2441,399,142,0,619,1,366,0,163.0877985,75.88050368581251,8.783307762,196.4118300099999,2,1,0,0,3,1,4,1,1222601,8,4,3,128,6,0,4789,70,0,0,1,1,1,51,50,0,2,2,1,2,2,2.215443625374997,2.8175027754249964,0.6051478751249989,58.558594965000296,0,2,0,2,0,0,0,1,0,0,1,2,909,3,3,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,0,0
8,1977836,445170,819555,389504,323606,0,6.808854141430536,1339,2953,476,126,1,1850,1,189,0,163.4393232321183,76.07864646423661,9.080338383940848,221.39323232118306,4,1,1,0,4,0,4,1,1977836,12,5,4,256,7,0,5427,90,0,0,1,1,1,28,50,0,1,2,1,2,2,2.4278646464236613,2.8681773735488414,0.7721353535763389,32,0,2,0,2,0,0,0,1,0,0,0,2,186,3,3,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
11,375460,97687,104447,83655,89670,1,6.044959531579992,1080,2232,410,60,0,401,1,60,3,154.13769932808654,72.55967625263993,7.809173411403335,177.06450835093293,10,1,1,1,1,0,10,1,375460,5,3,2,122,3,0,3900,21,0,0,0,0,1,92,37,0,2,2,0,1,2,1.9816531771933308,2.8366936456133383,0.9458670570166732,22.53225417546646,0,2,0,1,0,0,0,0,0,0,0,2,2315,3,2,1,1,1,1,0,0,0,0,1,0,17,1,1,1,1,1,1,0,0,0,0,0,0,1
5,1571812,389211,612922,298331,271346,5,6.676043810933303,1080,2568,417,120,1,571,1,60,1,163.3511981981311,72.93011612986798,7.067693323466881,188.91649512533579,7,1,1,0,0,0,4,1,1571812,8,4,4,256,7,0,3939,29,0,0,1,1,1,75,21,0,1,2,0,2,2,2.2,3.0574948537600735,1.1960438109333027,10.479123781333945,0,2,0,1,0,1,0,1,0,0,1,2,430,3,4,2,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,1,1,1,0,0,1,0
11,373522,96298,105450,83017,88755,1,6.128978974418244,1132,2344,424,60,0,414,1,60,4,156.08671154068418,73.26081077,7.915915897672979,182.17342308136836,9,1,1,1,1,0,10,0,373522,6,3,2,118,3,0,3898,20,0,0,0,0,1,92,35,1,1,2,0,1,2,1.9565315383726332,2.915915897672978,0.9463663590691914,21.68168204654043,0,2,0,2,0,0,0,0,0,0,1,2,2365,3,2,1,1,1,0,0,0,0,0,0,0,17,1,1,1,1,1,1,0,0,0,0,0,0,1
6,961824,260643,296302,190480,214397,0,6.641898503150038,1153,2547,420,120,1,551,1,148,0,160.86160196369468,74.08058699519506,8.240507484249806,193.4472638013878,2,1,1,0,0,0,4,1,961824,8,4,4,193,6,0,4953,72,0,0,0,1,1,45,52,0,1,2,0,2,2,2.1957811041110253,2.617468662466615,0.8857916070952151,21.78905520555126,0,2,0,2,0,0,0,1,0,0,1,2,718,3,3,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,0,1
5,1538595,384244,602118,276818,275413,4,6.602582918260092,1082,2346,393,120,1,795,1,63,0,157.88997165272656,76.17603626,7.624968209847554,195.28483848590457,1,1,1,0,0,0,4,1,1538595,8,4,4,256,7,0,4702,46,0,0,1,1,1,64,50,0,1,2,1,2,2,2.204304864,3.2336861998086643,1.1154081453153923,12.286990917787985,0,2,0,2,0,0,0,1,0,0,1,2,568,3,4,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
4,899805,252649,291015,154652,201488,3,6.321027636,1167,2574,443,120,1,739,1,60,1,154.4110190409288,72.50709847,8.142055272,179.4083766749945,1,0,1,0,1,1,5,1,899805,8,4,2,128,6,0,4242,24,0,0,1,1,1,98,21,0,2,2,0,2,2,2.2,3.206112262,1.22,10.19364422,0,2,0,1,0,1,0,1,0,0,0,2,1151,3,4,2,1,1,1,0,0,0,0,1,0,23,1,1,1,1,1,1,1,0,0,0,0,0,1
5,681427,205083,183927,136461,155955,3,6.390161382504591,1440,3189,546,120,0,963,1,119,0,156.15895655528004,70.83768159874884,8.096718671556474,174.80312029338836,1,1,1,0,4,0,7,1,681427,8,4,2,128,5,0,4167,26,0,0,1,1,1,68,23,0,1,2,0,2,2,2.2983593357782364,3.1540989766368233,1.1478698204292932,11.96718671556473,0,2,0,2,0,0,0,0,0,0,1,2,1624,3,3,1,1,1,1,0,0,0,0,1,0,21,1,1,1,0,1,1,1,0,0,0,0,0,1
5,1961157,429714,807470,394711,325272,0,6.710345023,1382,3049,498,120,1,1933,1,240,0,160.79700596095154,74.77496434591349,8.923538634562282,213.56372961387538,4,1,1,0,4,0,4,1,1957168,11,5,4,256,7,0,5211,97,0,0,1,1,1,26,50,0,2,2,1,2,2,2.3046478461314868,2.8019789000145336,0.7761619615328718,32,0,2,1,2,0,1,0,1,0,0,1,2,224,3,4,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,1,0
1,410525,122526,110296,90903,86799,1,5.690110035,1165,2350,458,60,0,415,0,60,1,148.54670554550574,70.21991912,7.9,156.5549515837264,2,1,1,2,5,1,10,1,410525,4,3,2,64,3,0,3037,18,1,0,1,0,1,120,12,0,2,1,0,1,2,1.8,3.2,1.4,8,0,2,0,1,0,1,0,0,0,0,0,2,2121,3,2,1,1,1,1,0,1,0,0,1,0,16,1,1,1,1,1,1,1,0,0,0,0,0,1
13,783922,243088,209957,160932,169943,0,6.809128653944475,1211,2646,427,126,0,763,1,300,0,166.1911771404791,78.45643269722372,8.589210572498652,228.80497111943396,1,1,1,0,1,1,6,1,783922,10,4,4,221,6,1,5271,81,0,0,0,1,1,40,53,0,2,2,0,2,2,2.427178365138814,1.0871346055525617,1.4695438473336928,15.989620165269544,0,2,0,2,0,0,0,1,0,0,0,2,626,3,3,1,1,1,0,0,0,0,0,1,0,20,1,1,1,1,1,1,0,0,0,0,0,1,0
8,732299,203847,226200,143972,158279,0,6.625744819290348,1173,2567,426,108,0,641,1,255,0,160.19757590433318,73.53556627,8.683891566359627,199.78118072535028,1,1,1,0,2,0,5,1,732299,8,4,2,128,5,1,4411,60,0,0,1,1,1,59,71,0,1,2,0,2,2,2.252886746912299,3.0379330120368446,1.0390877108017644,15.574481929034773,0,2,1,1,0,0,0,0,0,0,0,2,1307,3,3,1,1,1,1,0,0,0,0,1,0,20,1,1,1,1,1,1,1,0,0,0,0,0,1
3,1497255,359025,582576,297879,257772,1,6.67,1080,2400,394,165,0,794,1,360,0,161.16,74,8.59,200.47077667762568,1,1,1,0,0,0,4,1,1497255,10,5,4,350,7,0,4783,104,0,0,1,1,1,27,50,0,2,2,2,2,2,2.2,2.8,0.61,60,0,2,0,2,0,1,0,1,0,0,1,2,497,3,4,2,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,0,0
5,916055,255835,299864,160747,199607,5,6.516764855380448,1080,2400,403,120,1,1116,1,60,1,157.90859116545676,73.98753072734793,7.8366470289239105,188.63942103358772,1,0,1,0,1,1,5,1,916055,8,4,2,128,6,0,4506,25,1,0,1,1,1,80,12,0,2,2,1,2,2,2.2,3.24,1.22,10,0,2,0,2,0,1,0,1,0,0,1,2,1298,3,4,2,1,1,1,0,0,1,0,1,0,24,1,1,1,1,1,1,1,1,1,0,0,0,1
3,1532468,377089,565201,335982,254195,2,6.683926759477758,1144,2544,418,155,1,1428,1,360,2,161.1321464810445,73.25723949451961,8.594642253159252,198.0715493681495,1,1,1,0,0,0,4,1,1532468,12,5,4,374,7,0,4553,125,0,0,1,1,1,22,50,0,2,2,1,2,2,2.0607324052224274,2.7814309873629903,0.6239267594777572,55.35774684074759,0,2,0,1,0,1,0,1,0,0,1,2,325,3,4,2,1,1,0,0,0,0,0,1,1,19,1,1,1,1,1,1,0,0,0,0,0,1,0
11,1604529,385924,599845,330108,288650,0,6.7827086931016325,1428,3168,511,120,1,781,1,278,0,164.2645653449184,75.42640567807616,9.618739206951032,220.63884091978235,1,1,1,0,0,0,4,1,1604529,12,5,4,279,7,0,4767,78,0,0,1,1,1,35,50,0,2,2,0,2,2,2.454855114972796,2.7729130689836774,0.7909710229945592,30.194204598911835,0,2,1,2,0,0,0,1,0,0,1,2,621,3,4,1,1,1,0,0,0,0,0,1,1,20,1,1,1,1,1,1,0,0,0,0,0,0,0
5,929764,253730,305602,170636,199796,4,6.675295374338386,1080,2400,395,120,1,1168,1,89,1,161.3023629947071,75.10590749,7.948227753969686,199.34120998235696,1,1,1,0,1,1,5,1,929764,8,4,2,128,6,0,4800,34,0,0,1,1,1,67,18,0,1,2,0,2,2,2.2329395008821527,3.157651247794619,1.1508270481474798,13.623345097036765,0,2,0,2,0,1,0,1,0,0,1,2,1233,3,3,1,1,1,1,0,0,0,0,1,0,23,1,1,1,1,1,1,0,0,0,0,0,0,1
