Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Lithography process (nm),Neural processor (NPU),RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Always-On Display,DC Dimming,DCI-P3,Speakers,Launch price category
10,2181317,489099,906151,414925,371140,0,6.787393089121228,1320,2933,473,120,0,2482,1,164.06303455439385,75.89572356484912,9.089103663181579,229.0,5,1,2,1,12,3,4,1,13,5,4,256,7,0,5500,111,0,0,50,0,1,2,2,2,2.315172771969298,2.8708963368184213,0.8552548715457899,37.43174849391225,0,1,0,0,1,2,180,3,2,1,0,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,3.0
4,448009,137619,111054,91583,107752,2,6.224215993827743,1440,2960,528,60,0,575,0,158.07578400617226,74.50226382100453,8.354704037033544,187.78920030861286,6,2,2,3,0,2,10,1,5,3,2,64,3,0,3483,15,1,0,12,0,2,0,2,3,1.7242159938277426,3.50313602468903,1.2635887888899366,8.0,0,0,0,0,0,2,2306,2,1,1,1,0,0,17,1,1,1,1,0,0,0,0,1,1,0,0,1.0,3.0
5,1767880,440154,688221,340176,299328,5,6.2,1080,2340,416,120,1,2600,1,147.0,70.6,7.6,167.0,8,2,2,1,8,2,4,1,8,5,4,128,7,0,4000,25,1,1,50,0,1,2,2,2,2.2,3.2,1.12,12.0,1,1,0,0,1,2,234,4,2,1,1,1,1,20,1,1,1,1,1,1,0,1,0,1,0,1,1.0,3.0
3,352918,107249,85341,82554,77773,2,5.5,1270,2371,489,60,0,520,0,148.407406637436,70.53067720843742,7.794060126889208,152.76729428998564,8,2,2,2,0,2,12,0,4,2,2,47,2,0,3277,16,1,0,12,0,1,0,1,2,1.7470300634446039,3.6767294289985655,1.3682180380667623,6.410901903338115,0,0,0,0,0,2,2637,2,1,0,1,0,0,12,1,1,1,1,0,0,0,0,1,1,0,0,0.4703006344460384,3.0
8,776663,198943,271590,131871,174257,0,6.552486528865773,1080,2403,402,90,0,505,1,160.00111884054147,72.49502694226845,7.981765454984327,183.98342314089484,0,2,2,1,4,2,6,1,11,3,3,253,6,0,4480,64,0,1,49,0,1,0,2,2,2.4,2.8066307436420628,0.806962280824166,31.635309099686545,0,1,0,0,1,2,1267,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1,0,1,1.0,3.0
5,1564951,388197,610856,293772,272124,5,6.660117555755544,1080,2520,412,120,1,619,1,162.18858157015475,73.61494510251158,7.179177109711187,190.19059553955643,3,2,2,1,8,3,4,1,8,4,4,256,7,0,4098,32,1,1,27,0,1,0,2,2,2.2,3.0957178661866926,1.1801175557555448,10.797648884889107,1,1,0,0,1,2,459,4,2,1,1,0,0,20,1,1,1,1,1,1,0,1,0,1,0,1,1.0,3.0
4,1014594,302805,327960,169190,214637,4,6.215647919871788,1106,2403,427,120,1,746,1,148.8269491524215,71.49948382122501,7.636713625356123,171.4056350427348,6,2,2,1,4,2,4,1,8,4,4,151,6,0,3956,32,0,1,50,0,1,0,2,2,2.163286374643877,3.1041595861823446,1.1737479047286739,10.367136253561233,0,1,0,0,1,2,837,4,2,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,3.0
8,2258935,508334,906206,446611,397783,0,6.795966902499691,1181,2625,423,124,0,1882,1,164.12704257125972,76.19834512498456,8.835470439995056,224.16028299962923,1,0,2,1,12,3,4,1,16,5,4,256,7,0,5419,155,0,0,50,0,1,2,2,2,2.1008274375077245,3.068066195000618,1.0958014149981463,16.0,0,1,0,0,1,2,295,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,3.0
4,1122116,328754,400024,168985,224350,4,6.190430526379258,1119,2438,434,120,1,1024,1,148.50191122982613,71.48923350939603,7.780861052758516,173.93300702240975,8,2,2,1,5,2,4,1,8,4,4,128,6,0,3903,25,1,1,50,0,1,0,2,2,2.2,3.2188995438448402,1.22,10.075358771982716,1,1,0,0,0,2,841,4,2,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1,0,1,1.0,3.0
3,441122,132738,115797,90401,102184,2,6.249180122325928,1440,2960,526,60,0,517,0,158.05081987767406,75.22622354745192,8.204919266044431,186.5409938837036,4,2,2,3,0,2,10,1,5,3,2,64,3,0,3465,16,1,0,12,0,2,0,2,3,1.7491801223259282,3.4032795106962874,1.3085242201866705,8.0,0,0,0,0,0,2,2245,2,1,1,1,0,0,17,1,1,1,1,0,0,0,0,1,1,0,0,1.0,3.0
9,2064309,451475,881252,385628,345952,0,6.807832512271635,1440,3177,512,120,1,4043,1,164.23916256135817,76.01748768407452,9.408743842037264,223.43349754567294,8,2,2,1,12,3,4,1,12,5,4,256,7,0,5152,93,1,1,50,0,1,0,2,2,2.4304187193209117,2.7460837438641823,0.7695812806790883,37.475369477764126,0,1,0,0,1,2,197,4,2,1,0,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,3.0
10,1605510,386222,599413,330656,289218,0,6.784249235855588,1421,3150,508,120,1,771,1,164.1875382072206,75.4982976732608,9.572522924332347,220.43343521925487,8,2,2,1,8,3,4,1,12,5,4,292,7,0,4806,78,1,1,50,0,2,0,2,2,2.42917940240686,2.757507641444116,0.785835880481372,29.167176096274396,0,1,0,0,1,2,617,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,3.0
5,1279387,327737,526549,185493,239606,0,6.305354110277188,1197,2741,472,120,0,831,1,156.98904316070127,70.25563562399704,8.749941096392867,196.01623292368106,8,1,2,1,7,3,4,1,8,4,4,169,6,0,4954,42,1,1,48,0,1,0,2,2,2.1629794526009425,3.018008904404509,1.0505013692950198,18.519178104037696,0,1,0,0,1,2,495,3,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,3.0
12,1219823,327069,439233,207552,245967,2,6.082800069479405,1159,2576,461,120,0,844,1,150.17141826291768,69.60204394439704,9.091190358097379,181.3334986636707,8,0,2,1,6,3,4,1,8,4,4,156,6,0,4423,38,0,1,50,0,1,1,2,2,2.5,2.989465082842698,1.105474655265915,16.404820951310967,0,1,0,0,0,2,758,3,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,3.0
7,377750,100640,109814,83744,83550,2,6.242229906487603,1336,2752,489,60,0,471,1,160.33362149328514,74.28006915838843,8.368919625950413,190.66724298657027,7,2,2,2,0,2,10,0,6,3,2,82,3,0,3502,17,0,0,20,1,1,0,1,2,1.7866551402685946,3.368919625950414,1.1275678503801656,12.621607480991715,0,0,0,0,1,2,2485,2,1,1,1,0,0,16,1,1,1,0,0,0,0,0,1,1,0,0,0.2888504675619822,3.0
4,758437,217682,233879,146996,159879,2,6.694285031384192,1080,2388,391,65,0,638,1,161.79049895386026,75.12380041845589,8.4333492677022,195.04798326176456,6,1,2,1,2,2,7,1,8,4,2,256,5,0,4391,25,1,1,30,0,1,1,2,3,2.2,3.161900209227943,1.159040334764709,11.904989538602846,0,1,0,0,0,2,1493,3,1,1,1,1,0,20,1,1,1,1,1,1,0,0,0,1,0,1,1.0,3.0
5,1084404,274371,439351,157236,213443,1,6.665133401270827,1314,2910,478,120,1,597,1,161.04747047116632,74.56246537585429,8.25133401270827,198.5823370698955,2,2,2,1,5,2,4,1,8,4,4,128,6,0,4825,67,1,1,48,0,1,1,2,3,2.2,2.914332993645865,0.9464397146625263,24.329348279581954,0,1,0,0,1,2,943,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,3.0
1,927766,257995,311288,143934,214548,1,6.65191172445429,1405,3050,503,120,1,528,1,162.72664607668466,75.44797020987033,8.80382344890858,206.05676140525176,8,1,2,1,3,2,5,1,11,4,3,128,6,0,4906,29,1,1,46,0,2,0,2,2,2.019235310218284,2.932700027371083,1.22,10.994205793799436,1,1,0,0,1,2,1079,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1,0,1,1.0,3.0
4,1177935,310779,442347,204250,220557,4,6.582156979346881,1080,2344,394,120,1,894,1,157.1264070166522,75.57398840506049,7.653529061959356,195.17843020653117,8,2,2,1,5,2,4,1,8,4,4,128,6,0,4511,43,1,1,50,0,1,0,2,2,2.2,3.231673257028545,1.22,10.029738367755199,1,1,0,0,0,2,852,4,2,1,1,1,0,20,1,1,1,1,0,0,0,1,0,1,0,1,1.0,3.0
8,1491215,360840,542777,293436,294160,0,6.736267077680373,1188,2640,429,137,0,818,1,162.9130654186353,74.3192868288236,9.041820984184358,210.13877155011286,8,2,2,1,8,3,4,1,8,4,4,357,7,0,4961,99,1,1,50,0,2,1,2,2,2.3807283936737433,2.8,0.7244613159933708,43.132016590450625,0,1,0,0,1,2,569,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,3.0
7,734333,209814,215938,145170,163410,0,6.633757405463077,1156,2526,419,105,0,670,1,160.6325448679956,73.76449729894503,8.74112432473626,201.26923244314276,4,2,2,1,4,2,5,1,8,4,2,189,5,1,4562,48,1,1,77,0,1,0,2,2,2.303550270105496,3.031065081031649,1.0139052971160456,16.37574054630764,0,0,0,0,0,2,1322,3,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1,0,1,1.0,3.0
14,1521929,378278,597109,295749,250790,2,6.059569308919698,1109,2464,446,140,0,1002,1,149.35143343920825,69.14352401901587,9.39026260635444,178.954121961871,8,1,2,1,8,3,4,1,8,4,4,148,7,0,4392,44,1,1,50,0,1,1,2,2,2.5,3.1350840423629314,0.7162289894092672,32.0,0,1,0,0,0,2,452,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,3.0
6,929466,252756,305482,170253,200973,3,6.651353517555892,1080,2400,396,120,1,1040,1,161.11082814044715,74.62707035111784,8.091878894664648,198.70276046815712,8,2,2,1,1,2,5,1,8,4,2,128,6,0,4800,42,1,1,24,0,1,0,2,2,2.264861976592144,3.0778450585196406,1.083789849156498,17.13481742513582,1,1,0,0,1,2,1170,3,1,1,1,1,0,22,1,1,1,0,0,0,0,0,1,1,0,1,1.0,3.0
11,1509526,368054,593319,294998,253154,2,6.1185879105694205,1080,2400,431,149,0,1152,1,150.38173169193027,69.66222489647944,9.185525056585025,180.20830030353608,8,1,2,1,8,3,4,1,8,5,4,229,7,0,4511,40,1,1,50,0,1,1,2,2,2.4205648357722316,3.094086447696309,0.6761694507316695,39.41394866125838,0,1,0,0,0,2,434,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1,1,1,1.0,3.0
9,2124639,478606,885930,435647,320956,0,6.69218991929016,1247,2772,453,120,1,3000,1,161.69794426670074,74.48970927361144,8.761559149276223,218.30970813639317,8,2,2,1,16,3,4,1,11,5,4,256,7,0,5234,97,1,1,50,0,1,1,2,2,2.0,2.8418143241475424,0.7790928379262286,32.0,1,1,0,0,1,2,295,4,2,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,3.0
5,886375,252829,286360,159804,187379,5,6.291710405234487,1080,2372,412,120,0,800,1,153.53420810468972,72.71322168636904,7.9,172.66841620937947,8,1,2,1,1,2,5,1,7,4,2,128,6,0,4229,25,1,1,12,0,1,0,2,2,2.2,3.010723986913783,1.0274081490075777,20.08814457579355,0,1,0,0,1,2,1144,4,2,1,1,0,0,21,1,1,1,1,1,1,0,0,1,1,0,1,1.0,3.0
13,588395,190956,158927,113227,125285,1,6.21255977224232,1080,2340,414,60,0,521,1,151.80751884582875,72.00843120130985,7.843372480523934,173.21382121768278,4,2,2,1,0,3,7,1,6,3,2,128,3,2,3817,27,0,0,40,1,2,0,1,2,2.0,2.769578439934508,0.8608431201309836,32.0,0,0,0,0,1,2,1940,2,1,1,1,1,0,21,1,1,1,1,1,1,0,1,0,1,1,1,0.0,3.0
5,1617544,389879,594109,337377,296177,0,6.80314349934608,1341,2928,473,120,1,645,1,163.24282503269595,76.38002996948379,9.005695019617571,217.9142000871892,8,3,2,1,8,3,4,1,15,5,4,453,7,0,5278,69,1,1,50,0,2,0,2,2,2.1142750108986497,2.56856500653919,0.72285500217973,16.571000435945994,0,1,0,0,1,2,560,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,3.0
6,1506949,375193,626204,233710,271841,4,6.068508113122731,1080,2350,428,124,0,852,1,146.3349909854192,70.41012620413139,7.914918868772685,168.69981970838376,8,1,2,1,8,3,4,1,8,5,4,128,7,0,3969,25,1,1,50,0,1,1,2,2,2.2524864781287812,3.2330018029161627,1.046518930619707,15.499098541918723,0,1,0,0,0,2,541,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,3.0
12,585524,189456,159121,112200,124745,1,6.105349497001169,1086,2352,423,60,0,512,1,149.25156908169978,71.44814547301053,7.603566331334113,165.17831656670563,3,2,2,1,0,2,7,1,6,3,2,128,3,1,3658,21,0,0,39,1,2,0,1,2,1.9982168343329436,2.7973252514994154,0.8074892958016371,31.607703553247582,0,0,1,0,1,2,1941,2,1,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1,0,1,0.01783165667056441,3.0
13,591055,191911,159273,114192,125680,1,6.291155279770275,1080,2340,409,60,0,536,1,153.69805943231202,72.43327178254204,8.013308713016812,178.94916906431737,5,2,2,1,0,3,7,1,6,3,2,128,3,2,3934,31,0,0,40,1,2,0,1,2,2.0,2.7483364108728985,0.9033271782542028,32.0,0,0,0,0,1,2,1940,2,1,1,1,1,0,21,1,1,1,1,1,1,0,1,0,1,1,1,0.0,3.0
5,1087597,273806,443512,153887,216391,1,6.543502495101754,1346,2987,498,120,1,573,1,158.56590402788305,73.03926372305965,8.33917082516959,191.7622226431813,2,2,2,1,6,2,4,1,8,4,4,128,6,0,4660,65,1,1,48,0,1,1,2,3,2.2,2.8704145874152047,0.9095482534287718,26.261758153731,0,1,0,0,1,2,955,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,3.0
5,1581970,390713,615981,305081,270194,5,6.699625369975792,1080,2638,424,120,1,501,1,165.07265200823284,71.91610909104094,6.902622410169453,187.0299704019366,0,2,2,1,8,3,4,1,8,4,4,256,7,0,3703,25,1,1,12,0,1,0,2,2,2.2,3.0008991120580983,1.2196253699757924,10.007492600484152,1,1,0,0,1,2,387,4,2,1,1,0,0,20,1,1,1,1,1,1,0,1,0,1,0,1,1.0,3.0
8,776095,199117,271139,132192,173645,0,6.555187097306681,1080,2400,401,88,0,503,1,159.95878710280905,72.59336775152026,8.010374194613362,184.27664518968965,0,1,2,1,3,2,7,1,11,3,3,256,6,0,4493,63,0,1,48,0,2,0,2,2,2.3930838702577586,2.8138322594844825,0.8145238724587067,31.23922572835346,0,1,0,0,1,2,1277,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,3.0
10,2202630,494075,909239,426940,372374,0,6.788834130927858,1296,2881,465,133,0,2381,1,164.35172487577248,75.84170654639291,8.721346094845728,215.60095711342967,4,0,2,1,12,3,4,1,16,5,4,256,7,0,5276,139,0,0,50,0,1,2,2,2,2.279146726803549,3.082331738144284,1.0530047855671483,16.0,0,1,0,0,1,2,295,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,3.0
5,689228,203430,190799,136067,158930,0,6.767089997750827,1397,3070,498,116,0,1241,1,164.98311812661123,74.44694546272427,8.55868182840533,200.05627291129593,7,2,2,1,4,3,7,1,8,4,2,143,5,0,4541,30,1,1,55,0,1,0,2,2,2.464790902956802,3.0529581805913604,0.9882636343189339,16.46945462724264,0,1,0,0,0,2,1596,2,1,1,1,1,0,20,1,1,1,1,1,1,0,0,1,1,0,1,1.0,3.0
5,1113116,317210,405379,167091,223434,5,6.194353554170689,1080,2340,418,120,1,780,1,148.15126103509172,71.58127696337517,7.6,172.28379903355864,8,2,2,1,5,2,4,1,8,4,4,128,6,0,3850,28,1,1,50,0,1,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,927,4,2,1,1,1,0,20,1,1,1,1,1,1,0,1,0,1,0,1,1.0,3.0
4,690298,207597,188473,136685,157541,3,6.331069535718326,1339,2960,513,111,0,800,1,154.73969774325477,70.68956670977543,8.2067584878514,175.5492108666482,5,2,2,1,2,2,7,1,8,4,2,128,5,0,4139,31,1,1,38,1,1,1,2,2,2.1442257294815636,3.1442257294815636,1.1307611671705018,12.788713525921818,0,0,0,0,0,2,1635,3,1,1,1,1,0,22,1,1,1,1,0,0,0,0,1,1,0,1,1.0,3.0
6,1972152,432632,815178,391698,332642,0,6.82,1440,3168,510,120,1,2468,1,163.59964217002724,75.9198568680109,9.25487475950953,220.29964217002723,5,2,2,1,12,3,4,1,12,5,4,256,7,0,5280,100,1,1,50,0,1,0,2,2,2.4,2.74,0.8,32.0,0,1,0,0,1,2,212,4,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,1,1,1.0,3.0
6,781256,236150,207665,152886,184537,1,6.570795475924687,1595,3688,612,74,0,797,1,165.1,72.1619321388703,7.906780395673643,191.85530630845196,8,2,2,1,3,2,6,1,8,3,2,225,5,0,4235,21,1,0,34,0,1,0,2,2,2.047196983949791,3.68142035833891,1.0208863337054386,15.551517431966584,0,1,0,0,1,2,1462,2,1,1,1,1,1,22,1,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,2037480,448082,827914,420658,340824,0,6.7428034161380666,1347,2995,487,131,1,2871,1,162.01456397462718,75.68410248414199,8.594988012332143,223.51213664552265,8,2,2,1,12,3,4,1,13,5,4,321,7,0,5038,105,1,1,50,1,1,1,2,2,2.128034161380662,3.051213664552265,0.8075486955597561,32.0,0,1,0,0,1,2,302,3,1,1,1,0,1,19,1,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
4,1008701,259261,364330,179464,205653,0,6.805552305150772,1317,2862,462,120,0,595,1,163.6,74.6716964873231,9.115631448892334,214.1104610301545,8,2,2,1,5,2,4,1,8,4,4,256,6,0,4595,98,1,1,50,0,1,0,2,2,2.2080867179076864,2.5121300768615296,0.7040433589538431,12.808671790768628,0,1,0,0,1,2,890,3,1,1,1,1,0,20,1,1,1,0,0,0,0,0,0,1,0,1,1.0,4.0
10,1190374,332100,452303,183604,222366,2,6.757360226618853,1277,2752,448,120,1,631,1,162.44720453237704,76.19440906475411,8.615734844125685,214.49740509597004,8,2,2,1,6,2,4,1,8,4,4,218,6,1,4786,59,1,1,66,0,1,0,2,2,2.2,2.2372564304576543,0.7775534934038357,20.81210197848374,0,0,0,0,0,2,782,4,2,1,1,1,1,20,1,1,1,1,1,1,0,1,0,1,0,1,1.0,4.0
4,1153937,324839,379077,208343,241677,0,6.882257468670107,1094,2637,414,160,1,505,1,169.86192313431272,74.12188077225834,7.157445139425866,190.77326182664254,2,2,2,1,6,3,4,1,8,4,4,256,6,0,3899,33,1,0,16,0,1,0,2,2,2.3778218358376337,2.8891091791881687,0.7,29.893074404575206,0,0,0,0,0,2,478,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1,1,1,1.0,4.0
13,1249054,360623,475868,199701,212860,1,6.709246444869396,1215,2652,435,120,1,550,1,161.61672984794765,75.06066349813423,8.412132699626847,205.04597148320806,8,2,2,1,6,3,4,1,8,4,4,256,6,2,4750,75,1,1,49,0,2,0,2,2,2.2878673003731542,1.7363980988805379,0.9284549809702004,13.0,0,0,0,0,0,2,641,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,0,1,1,1,1.0,4.0
5,734295,208756,223608,141043,160887,4,6.659656159532921,1481,3329,548,107,0,755,1,162.54550144747327,73.17553007392797,7.759656159532921,184.99140398832301,8,2,2,1,2,2,7,1,8,3,2,153,5,1,4399,24,1,0,12,0,1,0,2,2,2.159656159532921,3.3613753618683173,1.1998280797664604,9.596561595329208,0,0,0,0,1,2,1610,3,1,1,1,1,0,22,1,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,834583,232875,249713,161626,190305,4,6.768729078702056,1461,3266,528,113,0,1404,1,165.1,75.13093618053082,8.764492674375575,222.2051254009819,8,2,2,1,0,2,5,1,11,3,2,141,5,0,4895,24,1,0,97,0,1,0,2,2,2.179152719134704,2.7907191458407485,0.7437792898171218,36.66443506155262,0,1,0,0,1,2,1320,3,1,1,1,1,1,23,1,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
9,1217736,335331,405862,221576,254966,0,6.837044426781854,1080,2539,403,165,0,657,1,171.96844661569483,75.55012081929456,8.778987538949,214.99380372930335,0,2,2,1,7,3,4,1,10,4,4,256,6,0,4954,48,0,0,31,0,1,0,2,2,2.4,2.244533121382241,0.8573889330453665,21.507404463642235,0,1,0,0,1,2,575,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,4.0
7,2052658,447829,839651,416143,349034,0,6.751836221401181,1282,2850,463,139,1,2781,1,162.4481386272567,75.95508664203543,8.669057015489683,223.87344885604722,8,2,2,1,12,3,4,1,12,5,4,256,7,0,5150,95,1,1,50,1,1,1,2,2,2.218362214011808,3.087344885604723,0.8310173284070849,32.0,0,1,0,0,1,2,285,3,1,1,1,0,1,19,1,1,1,0,0,0,0,1,0,1,1,1,1.0,4.0
9,1227466,360673,439713,212358,214720,0,6.7400313001219905,1177,2681,434,133,1,534,1,163.99307687043117,74.33253384753436,7.901126073218228,196.49843499390047,6,2,2,1,6,3,4,1,8,4,4,256,6,1,4505,70,1,0,37,0,1,0,2,2,2.4,1.887174261718196,1.0616683649415863,18.785194357903578,0,0,0,0,0,2,511,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1,1,1,1.0,4.0
4,1160364,329774,381246,211054,238288,0,6.867953765486649,1099,2648,417,158,1,506,1,169.46037180319024,74.02663229992324,7.1725242052716975,190.10231172566756,2,2,2,1,6,3,4,1,8,4,4,256,6,0,3941,38,1,0,17,0,1,0,2,2,2.4,2.777069672950599,0.7724523562910554,29.352702366288362,0,0,0,0,0,2,460,4,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1,1,1,1.0,4.0
8,1781675,409834,715036,344067,312759,3,6.7920883475855565,1297,2815,455,137,1,1502,1,163.55823304828888,77.58574259306116,8.9,229.83533903422253,8,2,2,1,9,3,4,1,9,5,4,256,7,0,5197,52,1,1,140,0,1,1,2,2,2.318674786216655,3.224176695171113,1.0725300855133382,19.911652414443655,0,1,0,0,1,2,435,3,1,1,1,0,1,19,1,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
3,836714,241465,238037,161301,195909,2,6.804601589086983,1440,3139,506,120,1,862,1,163.76015890869834,76.38147560129552,8.71593643652067,217.4163450999385,8,2,2,1,4,2,4,1,8,4,3,128,6,0,5000,55,1,1,81,0,1,1,2,2,2.246015890869833,3.0868921670450296,0.7460158908698327,30.79682182603346,0,1,0,0,1,2,1058,3,2,1,1,1,1,21,1,1,1,1,1,1,0,0,0,1,0,1,1.0,4.0
6,743044,223477,195892,149487,174187,1,6.560918367420431,1602,3677,612,60,0,604,1,164.53142857074263,72.33867347088209,7.660918367420431,184.04591837102154,8,2,2,1,3,2,7,1,8,3,2,256,5,1,4060,25,1,0,12,1,1,0,2,2,1.9187755101060922,3.7258673466080614,1.140306122473477,8.406122449469539,0,1,0,0,1,2,1581,2,1,1,1,1,1,21,1,1,1,1,0,0,0,0,1,0,0,1,1.0,4.0
5,836392,230596,254932,161625,189172,5,6.794285357055798,1440,3200,515,120,0,1459,1,164.91713142578553,75.49142178406017,8.837138927613779,224.65699639287723,8,2,2,1,0,2,5,1,11,4,2,128,5,0,4971,25,1,1,102,0,1,1,2,2,2.2,2.68143053619311,0.7297161433098498,38.28560711673943,1,0,0,0,1,2,1317,4,2,1,1,1,0,23,1,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
9,1375333,374979,523471,247542,229353,2,6.72214748935649,1308,2855,466,120,1,670,1,161.96272288042752,75.94408432064127,8.540680720106879,213.2374396058783,8,2,2,1,6,3,4,1,8,4,4,256,6,1,4889,70,1,1,108,0,1,0,2,2,2.3197730932977074,2.138087541661094,1.1798865466488537,12.598865466488537,0,0,0,0,0,2,551,4,2,1,1,0,0,20,1,1,1,0,1,1,0,0,0,1,0,1,1.0,4.0
5,686037,179030,215646,145496,145864,3,6.7694784933039704,1440,3088,503,78,0,730,1,162.17791397321588,76.13174726563896,7.869478493303971,192.94784933039705,8,2,2,1,0,2,7,1,10,3,2,216,5,1,4361,38,1,1,12,0,1,0,2,3,1.7831290401761772,2.8178682868281624,1.22,10.0,0,0,0,0,1,2,1782,4,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1,0,1,1.0,4.0
4,1593444,378291,624653,313304,277226,4,6.791632748731068,1440,3101,502,120,1,1106,1,163.1609356780305,77.76530994924272,8.850991813996256,231.8046783901526,8,2,2,1,8,3,4,1,8,5,4,256,7,0,4985,53,1,1,182,0,1,1,2,2,2.1760935678030515,3.211312281363662,1.0697964923864083,14.390643219694844,1,1,0,0,1,2,539,4,2,1,1,1,1,20,1,1,1,1,0,0,0,1,0,1,0,1,1.0,4.0
11,1381228,356284,501276,256798,266881,1,6.787512919037324,1215,2688,434,148,0,818,1,169.39379886208442,77.41321054705283,9.83653107220069,236.74612428880275,3,2,2,1,8,3,4,1,10,5,4,256,6,0,5624,57,0,1,106,0,1,1,2,2,2.3248708096267587,2.1910851991352276,1.0450775142239448,12.0,0,1,0,0,1,2,644,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
12,1969350,440081,804260,379243,345775,1,6.785912673716754,1186,2603,421,151,1,2012,1,163.68174652566492,77.18432379158902,8.9,227.3650694867017,8,2,2,1,10,3,4,1,10,5,4,256,7,0,5352,59,1,1,94,0,1,1,2,2,2.411309894248686,3.211825347433509,1.0354760423005258,26.08732628324572,0,1,0,0,1,2,332,2,1,1,1,0,1,18,1,1,1,0,0,0,0,1,0,1,0,1,1.0,4.0
12,889753,275702,202502,218446,193102,1,6.817890114803395,1278,2758,446,120,1,624,1,163.65780229606787,78.8839563141867,8.184395407864216,225.3164827794908,8,2,2,1,0,1,6,1,15,4,4,471,6,1,5000,83,1,1,54,0,1,0,2,2,2.378901148033946,2.98454782011101,0.9397620026847233,15.848345015417307,0,1,0,0,0,2,413,4,2,1,1,0,1,20,1,1,1,1,0,0,0,1,0,1,0,1,1.0,4.0
7,1393249,387755,502076,254307,249109,0,6.67,1220,2706,445,133,1,577,1,161.6521585154205,75.15215851542051,8.403258431608247,203.26079257710254,8,2,1,1,7,3,4,1,10,4,4,256,6,0,4915,105,0,0,49,0,1,0,2,2,2.291306914096582,1.726079257710254,0.9917445196028223,16.804258006619627,0,0,0,0,0,2,440,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1,1,1,1.0,4.0
