Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Touch sampling rate,Height (mm),Width (mm),Thickness (mm),Weight (gr),Waterproof,Rear material,Frame material,Fingerprint scanner,L3 cache (mb),Manufacturing,Neural processor (NPU),Total score,RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Battery capacity (mAh),Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,Flash,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Proximity sensor,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Speakers,Launch price category
15,1524799,378774,608654,296031,241340,3,5.92,1080,2400,445,144,0,1100,1,120,146.5,68.1,9.4,172.0,8,1,2,2,8,3,1,1524799,8,5,4,128,7,0,4300,30,1,1,50,0,1,1,3,2,2.5,3.2,0.7,32.0,0,1,1,0,0,2,418,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,2.0
5,382635,124973,63368,88392,105902,3,6.5,1080,2340,396,90,0,800,0,120,160.1,76.8,8.4,200.0,0,1,1,2,2,3,1,382635,4,3,2,128,4,1,5000,25,0,0,50,0,1,0,0,1,2.0,3.06,1.12,13.0,0,1,1,0,1,0,265,2,1,1,1,0,0,20,0,1,1,0,0,0,0,0,1,0.0,0.0
3,436384,148874,83797,95496,108217,2,6.5,720,1600,270,120,0,500,0,120,162.7,74.6,8.0,179.0,0,1,1,2,0,3,1,436384,8,3,2,128,4,1,5000,18,0,0,50,0,1,0,0,1,2.4,3.003953901,1.12,16.0,1,1,1,0,1,1,265,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,0.0
2,884029,240841,264605,164334,214249,0,6.81,1440,3200,515,120,1,900,1,480,164.3,74.6,8.5,205.0,8,2,2,1,4,2,1,884029,8,4,2,128,6,0,5000,67,1,1,50,0,2,1,2,2,2.3,3.4,0.8,20.0,0,1,0,0,1,2,1239,2,2,1,1,1,1,24,1,1,1,1,1,1,0,0,1,1.0,3.0
4,510190,182475,47264,145851,134600,0,6.78,1200,2652,431,120,0,1200,0,120,163.6,75.5,7.98,185.0,3,1,1,1,0,2,1,510190,8,4,4,256,6,0,5800,35,0,1,108,0,1,0,1,2,2.5,1.67,1.0,16.0,0,1,0,0,0,1,326,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0.0,1.0
2,1314985,377710,477184,223959,236132,0,6.67,1220,2712,446,120,0,500,1,480,163.1,75.9,8.6,205.0,3,2,1,1,6,3,1,1314985,8,4,4,128,6,0,5000,120,0,0,200,0,2,1,2,2,2.2,3.47,0.8,20.0,1,1,0,0,1,2,691,2,2,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
1,357020,115287,70626,78602,92505,1,5.81,1080,2340,443,60,0,700,1,120,144.0,69.4,8.2,143.0,0,1,1,3,0,2,1,357020,6,3,2,128,3,0,3140,18,0,0,12,0,2,0,1,2,2.0,2.8,1.12,8.0,1,0,1,0,1,1,1421,2,1,1,1,1,0,15,1,1,1,1,0,0,0,0,1,1.0,1.0
5,414935,129606,63977,114137,101572,6,6.6,1080,2408,400,60,0,500,0,120,169.0,80.1,10.2,240.0,8,1,1,2,2,3,1,414935,6,3,2,128,4,1,4050,15,0,0,50,0,2,0,0,1,2.0,2.76,0.9680385288966724,5.0,1,1,1,0,1,1,234,2,1,0,0,0,0,20,1,1,1,1,0,0,0,0,1,0.0,1.0
5,297257,107322,39447,84454,66034,7,6.6,1080,2408,400,90,0,460,0,120,164.5,76.9,8.4,195.0,0,1,1,2,0,3,1,297257,4,3,2,32,1,1,5000,25,0,0,50,0,1,0,0,1,2.2,5.0,1.12,8.0,0,0,1,1,1,0,905,2,1,1,1,0,0,20,0,1,1,0,0,0,0,0,1,0.0,0.0
12,1613322,390264,603227,320946,298885,0,6.78,1260,2800,453,144,1,1400,1,300,163.53,75.68,8.34,190.0,0,2,1,1,8,3,1,1613322,12,5,4,256,7,0,5160,120,0,1,50,0,1,2,2,2,2.5,3.1,1.0,16.0,0,1,0,0,1,2,265,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
14,2069095,462949,858699,412582,334865,0,6.78,1264,2780,450,144,1,4500,1,120,161.72,75.06,9.23,218.0,4,2,2,1,12,3,1,2069095,12,5,4,256,7,0,5400,100,1,1,50,1,2,1,2,2,2.5,2.74,0.8,32.0,0,1,0,0,1,2,265,4,1,1,1,0,1,20,1,1,1,0,0,0,0,1,0,1.0,2.0
0,399994,130993,62584,111088,95389,0,6.7,1080,2400,393,60,0,500,0,180,164.6,76.9,7.9,188.0,0,1,1,2,0,3,1,399994,8,3,2,256,4,1,5000,33,0,0,108,0,2,0,0,2,2.0,1.67,0.64,16.0,0,0,1,1,0,1,783,2,1,1,1,0,0,13,1,1,1,0,0,0,0,0,1,1.0,0.0
5,360125,130125,70365,65296,93626,3,6.7,1080,2400,393,60,0,600,0,120,163.6,76.0,7.7,179.0,0,1,1,1,0,2,1,360125,6,3,2,128,3,1,4500,25,0,0,64,0,1,0,1,1,2.2,2.8,0.8,32.0,0,0,1,1,1,1,1664,4,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0.0,1.0
9,776461,198469,272136,131615,174241,0,6.55,1080,2400,402,90,0,500,1,240,159.9,72.5,8.0,184.0,0,2,2,1,4,3,1,776461,12,3,4,256,6,0,4500,65,0,1,50,0,2,0,2,2,2.4,2.8,0.8,32.0,0,1,0,0,1,2,1270,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1.0,2.0
2,427069,161131,47367,116028,102543,2,6.79,1080,2460,396,90,0,550,0,120,168.6,76.28,8.17,199.0,3,2,1,2,0,2,1,427069,4,3,2,128,4,1,5000,18,0,0,50,0,1,0,0,1,2.2,5.0,1.75,5.0,0,1,1,0,0,1,448,2,1,1,1,0,0,18,0,0,1,0,0,0,0,0,1,0.0,0.0
13,253773,94189,34032,61834,63718,2,6.15,1080,2312,415,60,0,460,0,120,152.9,72.7,7.43,159.0,0,2,1,3,1,3,0,253773,4,3,2,128,1,1,3340,18,0,0,24,0,1,0,0,2,2.0,2.8,0.8,32.0,0,0,1,1,0,1,1940,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0.0,1.0
6,1514897,376607,588440,282545,267305,0,6.7,1440,3216,525,120,1,1300,1,120,163.1,74.1,8.53,205.0,4,2,2,1,8,3,1,1514897,8,5,4,128,7,0,5000,100,0,0,50,0,2,1,2,2,2.4,3.09,1.0,16.0,1,1,0,0,1,2,599,2,1,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
4,618614,198611,149579,122975,147449,1,6.67,1080,2400,395,120,0,500,1,120,161.4,73.3,7.91,178.0,0,2,1,1,0,3,1,618614,8,4,3,128,6,0,4800,66,0,1,54,0,2,0,1,2,2.4,3.2,0.7,32.0,0,1,0,0,1,1,813,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0.0,2.0
6,1077322,257553,457044,149592,213133,0,6.7,1440,3216,525,120,1,500,1,1000,163.0,73.9,8.6,200.5,0,2,2,1,6,2,1,1077322,8,4,4,128,6,0,5000,80,1,1,48,0,2,1,3,4,2.2,2.74,0.8,32.0,0,1,0,0,1,2,964,2,1,1,1,1,0,20,1,1,1,0,0,0,0,0,1,1.0,2.0
11,256425,80985,39264,64233,71943,2,6.6,720,1612,267,90,0,500,0,120,163.69,75.6,8.45,194.0,3,1,1,2,0,3,1,256425,8,3,2,256,3,1,5000,18,0,0,50,0,2,0,0,1,2.2,3.003953901,0.64,32.0,0,1,1,1,0,0,599,2,1,1,1,0,0,7,1,0,1,0,0,0,0,0,1,1.0,0.0
12,2083491,484471,876384,394276,328360,0,6.78,1260,2800,453,144,1,3000,1,300,163.53,75.68,8.34,190.0,4,2,1,1,18,3,1,2083491,8,5,4,128,7,0,5160,120,0,1,50,0,1,2,2,2,2.5,3.1,1.0,16.0,0,1,0,0,1,2,265,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
14,277473,89633,40341,74976,72523,2,6.67,720,1604,264,90,0,625,0,120,164.6,76.1,7.64,185.0,4,1,1,2,0,3,1,277473,6,3,2,128,1,1,5000,45,0,0,50,0,1,0,0,1,2.0,2.76,0.64,8.0,0,0,1,0,0,0,143,2,1,1,1,0,0,7,1,1,1,0,0,0,0,0,1,0.0,0.0
14,662355,208243,120794,174635,158683,0,6.7,1080,2412,394,120,0,950,0,240,161.47,74.02,8.75,196.0,5,0,0,1,0,2,1,662355,8,3,2,128,6,0,5000,67,0,0,50,1,1,0,1,2,2.4,4.0,0.8,32.0,0,1,0,0,1,1,234,2,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,1.0,1.0
7,762183,237322,192626,149760,182475,1,6.5,1644,3840,643,60,0,580,1,120,165.1,71.1,7.6,181.0,8,2,2,2,4,3,1,762183,8,3,2,256,5,1,4000,21,1,0,12,1,1,0,2,2,2.0,4.0,1.12,8.0,0,1,1,0,1,2,1513,2,1,1,1,1,1,22,1,1,1,1,0,0,0,0,1,1.0,3.0
5,930073,254735,305726,171031,198581,5,6.7,1080,2400,394,120,1,1300,1,120,161.5,75.6,7.8,200.0,8,2,2,1,0,2,1,930073,8,4,2,128,6,0,4800,25,1,1,12,0,2,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,1298,4,2,1,1,1,0,24,1,1,1,1,1,1,0,0,1,1.0,2.0
5,589781,191714,135891,118187,143989,3,6.7,1080,2400,393,60,0,400,1,120,162.5,75.6,8.1,186.0,0,1,2,1,2,3,1,589781,6,3,2,128,3,1,4500,45,0,0,48,0,1,0,2,4,2.2,2.8,0.8,32.0,0,0,0,1,1,2,1695,4,1,1,1,0,0,20,1,1,1,1,1,1,0,0,1,0.0,2.0
4,596371,204611,137882,111603,142275,1,6.57,1080,2340,392,120,0,525,1,300,160.0,73.8,7.8,175.0,0,2,1,1,0,3,1,596371,8,3,2,128,3,0,4300,66,0,0,108,0,1,0,1,2,2.2,3.14,0.7,32.0,0,1,0,0,0,1,1178,2,2,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0.0,1.0
14,535536,177132,112841,106425,139138,0,6.7,1080,2412,394,120,0,500,1,360,161.5,73.9,7.95,174.5,0,1,1,1,0,3,1,535536,8,3,2,128,4,0,5000,67,0,0,108,0,1,0,1,2,2.5,3.1,1.0,16.0,0,1,0,0,0,1,660,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,1.0
5,1582132,390737,616030,305189,270176,5,6.7,1080,2640,425,120,1,500,1,120,165.1,71.9,6.9,187.0,0,2,2,2,8,3,1,1582132,8,4,4,256,7,0,3700,25,1,1,12,0,1,0,2,2,2.2,3.0,1.22,10.0,1,1,0,0,1,2,387,4,2,1,1,0,0,20,1,1,1,1,1,1,0,1,0,1.0,2.0
2,755301,216666,202963,150303,185369,2,6.6,1080,2400,399,120,1,450,1,240,163.3,75.9,8.9,193.0,3,1,1,2,8,3,1,755301,8,3,2,128,6,0,5000,67,0,0,64,0,2,0,1,2,2.5,3.06,1.0,16.0,0,1,0,0,1,1,1117,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,1.0,1.0
5,156332,55233,21549,41648,37902,3,5.9,1080,2340,437,60,0,548,0,120,144.4,69.2,7.9,140.0,0,1,1,3,0,2,0,156332,4,3,2,64,1,1,3100,15,0,0,16,0,1,0,0,1,2.0,2.8,0.9,25.0,0,0,1,1,1,1,1970,2,1,1,1,0,0,12,1,1,1,0,0,0,0,0,1,0.0,0.0
2,1524921,389140,596405,297015,242361,0,6.73,1440,3200,522,120,1,1300,1,240,163.18,74.64,9.06,227.0,8,4,2,1,8,3,1,1524921,12,5,4,256,7,0,5000,90,1,1,50,0,2,1,2,2,2.0,3.14,0.7,32.0,0,1,0,0,1,2,509,2,2,1,1,1,1,20,1,1,1,1,0,0,0,1,0,1.0,3.0
9,476864,148126,111932,99092,117714,0,6.43,1080,2400,409,90,0,600,1,180,160.6,73.2,7.8,173.0,0,1,1,1,2,3,1,476864,8,3,2,256,4,1,4500,65,0,1,64,0,1,0,1,2,2.4,2.0,0.9680385288966724,32.0,0,1,1,0,0,2,933,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0.0,1.0
6,595132,188127,137430,129709,139866,0,6.55,1080,2400,402,90,0,1000,1,120,160.9,74.5,8.1,190.0,0,2,2,1,2,3,1,595132,8,3,2,128,5,0,3800,30,0,0,48,1,2,0,2,2,2.0,3.1,1.0,16.0,0,0,0,0,1,2,1817,2,1,1,1,1,0,16,1,1,1,0,0,0,0,0,1,1.0,2.0
10,388487,141050,69953,91280,86204,2,6.56,720,1612,269,90,0,560,0,120,165.0,75.8,8.55,193.8,2,1,1,2,0,2,1,388487,4,3,2,128,4,1,5000,20,0,0,50,0,1,0,0,2,2.0,3.003953901,1.12,8.0,0,1,1,1,0,1,448,2,1,1,1,0,0,18,1,0,1,0,0,0,0,0,1,0.0,0.0
5,246838,85230,38683,59147,63778,7,6.6,1080,2408,400,60,0,450,0,120,167.7,78.0,9.1,201.0,0,1,1,2,1,3,1,246838,4,3,2,64,1,1,5000,15,0,0,50,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,13.0,0,0,1,0,1,0,540,2,1,1,1,0,0,7,1,0,1,0,0,0,0,0,1,0.0,0.0
2,380097,132778,61339,87750,98230,2,6.53,1080,2340,405,90,0,500,0,120,161.8,75.3,8.9,190.0,0,1,1,2,2,3,1,380097,4,3,2,64,4,1,5000,18,0,0,48,0,2,0,0,1,2.0,4.0,1.12,8.0,0,1,1,1,0,1,1239,2,1,1,1,0,0,18,1,1,1,0,0,0,0,0,1,0.0,0.0
2,263385,82628,40774,64574,75408,2,6.613557732687168,720,1627,268,73,0,400,0,120,165.97695171468683,75.60631443905973,8.503635642659797,188.07342197369184,0,1,1,2,0,3,1,263385,3,3,2,46,1,1,5000,10,0,0,50,0,1,0,0,1,2.108150221606827,3.3294686260376753,1.0378266661223787,6.377746675897601,0,0,1,1,0,0,599,1,1,1,1,0,0,7,0,0,0,0,0,0,0,0,1,0.45924889196586716,0.0
9,245584,90242,26745,64748,63847,2,6.669921191660806,840,1846,305,79,0,506,0,159,165.5648278054188,76.90022516668341,8.527270863933825,190.00450333366825,2,1,1,2,0,2,1,245584,4,3,2,64,2,1,5333,12,0,0,24,0,1,0,0,1,2.1332582777721956,3.3363430613277307,1.0187493803652066,6.001125833417065,0,0,1,0,0,0,599,1,1,1,0,0,0,9,1,0,0,0,0,0,0,0,1,0.33370861113902184,0.0
12,399095,130893,95878,82747,89576,1,6.52428735904673,1080,2400,403,94,0,475,0,137,162.3714469540517,75.0428735904673,8.785706545662448,191.28573363584388,0,1,1,2,0,2,1,399095,4,3,2,118,3,1,4402,30,0,0,70,0,1,0,1,2,2.0714334089609703,3.0942853272831226,1.0,16.0,0,0,1,1,0,1,1582,2,1,1,1,0,0,7,1,1,1,0,0,0,0,0,1,0.14286681792194078,0.0
2,262813,87897,38663,62302,73950,2,6.510473345811534,845,1858,313,79,0,400,0,120,162.90946691623068,75.47692097329968,8.507691489616544,188.52957271859418,0,1,1,2,0,3,1,262813,3,3,2,52,1,1,5006,12,0,0,37,0,1,0,0,1,2.0,4.0,1.12,8.0,0,0,1,1,0,0,918,1,1,1,1,0,0,7,1,1,0,0,0,0,0,0,1,0.6508884729488529,0.0
13,399797,122092,95259,80119,102326,3,6.41128231580542,1080,2400,410,63,0,435,0,176,160.87641673723277,74.07487589498402,8.022564631610841,178.1846431595691,0,1,1,1,0,2,1,399797,4,3,2,67,3,1,5000,29,0,0,63,0,1,0,1,1,2.48307652629187,3.0564115790271003,1.0067693894832521,15.548707367783198,0,0,1,0,0,1,1249,2,2,1,0,0,0,12,0,1,1,0,0,0,0,0,1,0.0,0.0
0,270304,78716,24276,101854,65457,2,6.543319926336009,820,1831,306,81,0,457,0,120,163.00507737265102,75.10515781463494,8.213819619402717,186.38598403946872,0,1,1,2,0,3,0,270304,4,3,2,128,4,1,5000,17,0,0,50,0,3,0,0,1,2.144399754453365,3.2808559394008396,1.0102840044315369,25.327970534403793,0,0,1,1,0,0,298,2,1,1,1,0,0,7,1,0,1,0,0,0,0,0,1,0.27800122773317526,0.0
2,393843,142618,74324,76089,100812,2,6.665698689631102,1080,2400,395,61,0,451,1,120,165.67710541803152,76.64469743811418,8.806144729098426,208.56986896311025,0,2,1,2,0,2,1,393843,4,3,2,64,3,1,4975,32,0,0,64,0,1,0,1,2,2.456650029425985,3.1,1.0,16.0,0,0,1,1,0,1,1577,2,1,1,1,1,0,11,1,1,1,0,0,0,0,0,1,0.0,0.0
10,158630,52250,18217,48670,39492,2,6.599922123415898,720,1611,267,89,0,450,0,120,163.69288922127015,75.6,8.550194691460254,185.00233629752304,0,1,1,2,0,3,0,158630,3,3,2,127,1,1,4999,17,0,0,49,0,1,0,0,1,2.0003115063364056,2.80015883233124,0.968156871299518,7.997663702476957,0,0,1,1,0,0,265,2,1,1,1,0,0,6,1,0,0,0,0,0,0,0,1,0.9992212341589857,0.0
2,369368,125271,67635,76486,99974,2,6.529766346778737,1080,2340,395,60,0,641,0,120,161.3898750270786,76.40311537628352,8.803894220354392,200.1324034920493,1,1,1,2,0,3,1,369368,4,3,2,64,3,1,4511,18,0,0,63,0,1,0,0,1,2.0,3.099251950652629,0.9005299140482246,19.945480915038523,0,0,1,0,0,0,1774,2,1,1,1,0,0,12,0,1,1,0,0,0,0,0,0,0.0,0.0
1,241435,77899,23041,81322,59172,2,6.575300739614891,720,1607,267,90,0,500,0,157,163.80874075481387,75.27185188703464,8.246992603851087,186.79229660590488,0,1,1,2,1,3,0,241435,4,3,2,64,2,1,5000,14,0,0,14,0,1,0,0,1,2.0,3.003953901,0.9680385288966724,6.852444528883149,0,0,1,0,0,0,422,2,1,1,0,0,0,15,1,0,1,0,0,0,0,0,1,0.38251849037228347,0.0
4,316403,101938,40602,97165,75496,2,6.738834683951172,1080,2412,392,90,0,1553,0,211,163.2441596432412,75.30727633704785,7.34698638568711,178.81544570388672,0,1,1,2,0,3,1,316403,7,3,2,128,4,0,5082,35,0,0,108,0,1,0,0,1,2.0611653160488284,1.67,0.64,33.6894327405078,0,0,0,0,0,0,265,2,1,1,1,0,0,13,0,1,1,0,0,0,0,0,1,0.3883468395117191,0.0
0,259458,83038,41060,65945,69413,5,6.778728065060451,1077,2454,395,90,0,599,0,268,168.72417383253602,76.60286303172809,8.499646684739014,195.98586738956055,0,1,1,2,0,3,1,259458,8,3,2,256,1,1,5000,32,0,0,50,0,3,0,0,1,2.4978801084340847,2.5532077768201473,0.9657205085276614,8.169591325273217,0,0,1,1,0,0,540,2,1,1,1,0,0,19,1,0,1,0,0,0,0,0,1,1.0,0.0
7,2272385,509595,901654,457569,403565,0,6.796589517526254,1141,2531,408,120,0,2094,1,837,163.8806331134189,76.20730774023336,8.891473793815635,226.10108989731606,0,0,2,1,12,3,1,2272385,15,5,4,256,7,0,5602,153,0,0,50,0,1,1,2,2,2.0682096494749165,3.0497685525787626,1.0995371051575251,16.0,0,1,0,0,1,2,258,2,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,2.0
12,553628,180926,113880,126413,132408,1,6.917882458385005,1132,2671,419,121,0,1154,0,120,169.19039030650117,75.32454015213708,6.970906236353955,193.37371017536802,0,1,1,1,0,0,1,553628,11,3,2,256,5,0,4439,63,0,1,50,0,1,0,1,2,2.219515477895584,1.7837774798693615,0.950602195610513,32.0,0,1,0,0,1,1,68,3,1,1,1,0,0,19,1,1,1,0,0,0,0,0,0,1.0,2.0
2,716587,209468,208756,135951,162410,0,6.661310541333067,1080,2343,387,91,0,796,1,176,162.45687950430934,74.78466566117599,8.969331322352,207.07993967056,0,1,2,1,3,2,1,716587,7,4,2,128,5,0,4500,48,1,1,103,1,1,1,2,3,2.0,2.9867102396858667,0.8948885537253334,20.61337355296,0,0,0,0,0,2,1624,2,1,1,1,1,0,21,1,1,1,0,1,1,0,0,1,1.0,2.0
12,578988,186867,138379,124952,128787,1,6.780687359338509,1195,2645,427,120,0,787,1,252,164.4035915225651,74.39295995865679,7.9184921229564935,188.41241560310527,0,1,1,1,0,3,1,578988,8,3,2,256,6,0,4517,97,0,0,51,0,1,0,1,2,2.3965632033074558,2.7560090023354356,0.6130931170232896,59.03769692608766,0,0,0,0,0,1,528,4,1,1,1,0,0,19,0,1,1,0,0,0,0,0,1,0.9656320330745594,2.0
11,372376,98009,106731,82162,85474,1,6.042519204434938,1148,2377,439,60,0,426,1,120,153.8312238235104,72.06114700577066,7.838320530376707,175.20993370291154,7,2,2,2,0,2,0,372376,5,3,2,115,3,0,3808,20,0,0,34,0,2,0,1,2,1.9425192044349384,2.953282121506831,0.9613128486027325,20.93435756986338,0,0,0,0,1,2,2404,2,1,0,1,0,0,17,1,1,1,0,0,0,0,0,1,0.8083973481164611,2.0
2,933392,255171,312101,151849,214269,0,6.654307934623994,1330,2900,478,120,1,500,1,120,162.71200630022386,75.38215659240528,8.839077246165326,204.51695215487933,5,2,1,1,4,2,1,933392,10,4,4,128,6,0,4849,40,1,0,49,0,2,0,2,2,2.0,2.948738203067739,1.1529849707818585,12.592607468949517,0,1,0,0,1,2,1121,3,1,1,1,1,0,20,1,1,1,1,0,0,0,0,1,1.0,2.0
1,1155672,372581,377995,187463,217633,1,6.690232788599362,1318,2928,479,120,1,2241,1,120,162.0921050071668,76.43162952019553,8.68279346319234,211.24190194788508,8,2,2,1,0,2,1,1155672,11,4,4,128,6,0,4996,31,1,1,50,0,1,0,2,2,2.2,3.113674095960894,1.22,10.451163942996809,1,1,0,0,0,2,382,4,2,1,1,1,0,20,1,1,1,1,0,0,0,0,0,1.0,2.0
3,387943,109039,109998,86544,82360,2,6.047386421209725,1326,2707,495,60,0,474,1,120,157.16353814805544,72.71593797498024,8.37896311855851,180.15895224607138,8,2,2,3,0,2,0,387943,5,3,2,64,3,0,3178,15,1,0,12,0,1,0,1,2,1.7315766973487843,3.473693210604863,1.2768380552278118,8.0,0,0,0,0,0,2,2412,2,1,1,1,0,1,16,1,1,1,1,0,0,0,0,1,0.3157669734878431,2.0
6,635213,181414,151959,168645,133194,0,6.61196950125208,1080,2406,398,130,0,891,1,292,160.56687671327205,74.54911307856842,7.131506978818844,169.55603516277037,3,1,1,1,0,3,1,635213,9,3,2,199,6,0,4568,59,0,0,50,0,2,0,1,2,2.1760609974958403,2.9216594725584444,0.666409149624376,42.077255112687176,0,1,0,0,1,1,417,4,1,1,1,0,0,19,1,1,1,0,0,0,0,0,0,1.0,2.0
6,2170030,472026,887991,452026,357984,0,6.78,1263,2782,450,122,1,4316,1,225,163.29023694121244,75.33468026446774,8.758471323866415,210.35248382959549,4,2,2,1,12,3,1,2170030,12,5,4,256,7,0,5965,102,0,0,50,0,2,0,2,2,2.412203823484478,3.012203823484478,1.0,16.0,0,1,0,0,1,2,107,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
5,1458474,359389,535569,289718,273796,0,6.704662383707789,1159,2584,422,142,0,903,1,241,162.0216078235936,74.04951769101112,8.79302253314562,204.98070764044508,6,2,2,1,8,3,1,1458474,9,4,4,385,7,0,4951,73,0,0,50,0,2,1,2,2,2.299035382022254,2.770289385393324,0.7040836129211414,46.13504651688444,0,1,0,0,1,2,509,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,1,1.0,2.0
2,1225317,326387,469504,192565,236895,0,6.2954748345018485,1092,2427,422,120,0,516,1,480,153.07483488015586,70.06162604924153,8.17719426055761,182.7565474645348,0,2,2,1,6,2,1,1225317,8,4,3,128,6,0,4503,68,1,1,50,0,2,1,2,2,2.5,3.0048143929561304,0.7,32.0,0,1,0,0,1,2,790,2,2,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,2.0
2,1403726,360696,481931,299153,261944,0,6.567229123605031,1236,2751,459,120,1,2773,1,229,157.71687370815093,72.89060386523522,7.590553376777888,181.81182486241775,0,2,2,1,8,3,1,1403726,8,4,4,256,7,0,4709,68,0,0,50,0,2,0,2,2,2.0362718391684873,2.794559224124727,0.8,32.0,0,1,0,0,1,2,123,3,1,1,1,0,1,20,1,1,1,0,0,0,0,0,0,1.0,2.0
5,566656,174933,141914,116234,133574,1,6.646580396688003,1111,2465,406,137,0,577,1,151,161.73467633780808,74.26846579797599,7.961534202023998,174.6580396688003,1,1,1,1,0,3,1,566656,8,3,2,256,4,0,4870,48,0,1,50,0,1,0,1,2,2.4741220018399983,4.430684040479963,0.6767098016559985,39.24583948480047,0,0,0,0,1,1,689,2,1,1,1,0,0,19,0,1,1,0,0,0,0,0,1,1.0,2.0
4,1385062,365926,482729,273894,262511,0,6.634369428911504,1183,2631,435,120,0,2190,1,482,160.2609228809094,74.23127850874725,8.303818620584426,198.0975087614832,0,2,2,1,7,3,1,1385062,9,4,4,256,6,0,4801,66,0,0,54,0,1,0,2,2,2.0,2.8,0.9079928690067258,26.60035654966371,0,1,0,0,1,2,318,3,1,1,1,0,0,20,1,1,1,0,0,0,0,0,0,1.0,2.0
4,587224,187110,140107,117431,142575,2,6.731171107608941,1080,2418,393,86,0,415,1,269,164.52612199458116,75.6,8.38053996848047,190.36395506525176,0,1,2,1,1,3,1,587224,6,3,2,167,3,0,4655,40,0,0,66,0,1,0,1,3,2.231171107608941,2.4010098226055536,0.7688288923910589,32.0,0,0,0,0,0,1,1505,4,1,1,1,0,0,19,1,1,1,1,0,0,0,0,1,0.0,2.0
2,721592,214253,201390,138526,167422,0,6.67,1080,2340,386,90,0,800,1,180,162.6,74.8,9.0,208.0,0,2,2,1,4,3,1,721592,8,4,2,189,5,0,4634,40,1,1,108,0,1,2,2,3,2.095986395764438,3.0,0.9,20.0,0,1,0,0,0,2,1590,2,1,1,1,1,0,22,1,1,1,1,1,1,0,0,1,1.0,2.0
5,592706,189752,136732,124486,141734,1,6.617993458098508,1080,2400,397,76,0,728,1,120,161.62526355305076,74.99861869272239,8.1,188.18684111737312,0,1,2,1,2,3,1,592706,7,3,2,128,4,0,4117,36,0,0,48,0,1,0,2,2,2.090657944131344,2.9640130838029837,0.9093420558686559,23.252635530507526,0,0,0,0,1,2,1761,2,1,1,1,0,0,17,1,1,1,0,0,0,0,0,1,0.5467102793432796,2.0
13,1597907,407544,605564,292927,291870,0,6.78,1114,2509,405,156,0,2054,1,653,171.2069117814024,76.6857474256066,10.02271831671171,233.08465742318313,4,2,2,1,8,3,1,1597907,12,5,4,256,7,0,5907,71,0,0,50,0,1,0,2,2,2.4815145544474473,3.179666009892192,1.0978174653369368,29.042328711591566,0,1,0,0,1,2,433,2,1,1,1,0,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
4,1538315,383964,602999,277314,274037,4,6.602129076056481,1080,2341,393,121,1,790,1,127,157.9021956507111,76.13308618108204,7.630111218513087,195.12166148894175,8,2,2,1,8,3,1,1538315,8,5,4,256,7,0,4696,47,1,1,50,0,1,2,2,2,2.2,3.226617236216406,1.104488160159925,13.459937867301193,1,1,0,0,1,2,566,4,2,1,1,1,0,20,1,1,1,0,0,0,0,1,0,1.0,2.0
