Brand,Total Score,CPU,GPU,Memory,UX,Type,Display Size,Pixels_X,Pixels_Y,PPI,Refresh rate,Adaptive refresh rate,Max rated brightness,HDR support,Width (mm),Thickness (mm),Weight (gr),Waterproof,Frame material,Fingerprint scanner,L3 cache (mb),Lithography process (nm),RAM size (GB),Memory type,Channels,Storage size (GB),Storage type,Memory card,Max charge power,Wireless charging,Reverse charging,Matrix (megapixels),Zoom,8K video recording,4K video recording,1080p video recording,Aperture,Sensor size,Pixel size (micron),Front camera megapixels,eSIM support*,5G support,Headphone audio jack,FM radio,Dolby Atmos,Category,Phone age in days,Launch price category,Video resolution_p,Video resolution_FPS,Bokeh mode,Pro mode,RAW support,Autofocus_Phase autofocus,LTE Cat*,Gyroscope,Compass,Barometer,Hall,effect sensor,Advanced cooling_Active fan,Advanced cooling_Vapor chamber,Advanced cooling_nan,Always-On Display,DC Dimming,DCI-P3
2,1305399,348779,486770,224485,245365,1,6.67,1440,3200,526,120,0,1400,1,75.44,8.59,204.0,3,1,1,6,4,8,4,4,128,6,0,67,1,0,64,0,1,2,2,2.5,3.06,1.0,16.0,0,1,0,0,1,2,599,1.0,2,2,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1
5,589781,191714,135891,118187,143989,3,6.7,1080,2400,393,60,0,400,1,75.6,8.1,186.0,0,2,1,2,7,6,3,2,128,3,1,45,0,0,48,0,0,2,4,2.2,2.8,0.8,32.0,0,0,0,1,1,2,1695,2.0,4,1,1,1,0,0,20,1,1,1,1,1,0,0,1,1,0,0
5,143617,51263,20113,35388,36853,7,6.5,720,1600,270,60,0,400,0,75.9,9.1,196.0,0,1,2,0,12,3,3,2,32,1,1,15,0,0,13,0,0,0,1,2.2,3.00395390070922,0.9680385288966724,5.0,0,0,1,1,1,0,1117,0.0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
5,401068,134478,66843,89244,110503,3,6.5,1080,2340,396,90,0,800,0,76.8,8.4,200.0,0,1,2,0,6,8,3,2,128,4,1,25,0,0,50,0,0,0,1,2.0,3.06,1.12,13.0,0,0,1,1,1,0,265,0.0,2,1,1,0,0,0,13,0,1,0,0,0,0,0,1,0,0,1
11,158632,52247,18223,48674,39488,2,6.6,720,1612,267,90,0,450,0,75.6,8.55,185.0,0,1,2,0,12,4,3,2,128,1,1,18,0,0,50,0,0,0,1,2.0,2.8,0.9680385288966724,8.0,0,0,1,1,0,0,265,0.0,2,1,1,1,0,0,7,1,1,0,0,0,0,0,1,0,0,0
17,693185,209975,179876,143065,160269,0,6.67,1080,2400,395,120,1,2000,1,77.0,8.2,197.0,2,1,1,0,4,6,3,2,128,4,1,33,0,1,50,0,0,1,2,2.0,3.1,1.0,16.0,0,1,0,0,0,1,52,0.0,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1
3,703398,245141,163477,135096,159684,4,6.7,1220,2712,446,120,1,1600,1,72.4,7.8,180.0,8,2,1,0,4,8,3,2,256,4,0,68,1,0,50,1,0,1,2,2.4,3.94,0.7,32.0,1,1,0,0,1,1,21,1.0,4,1,1,1,0,0,18,1,1,0,0,0,0,0,1,0,1,1
3,739422,194953,217663,148147,178659,4,6.55,1080,2400,402,144,1,500,1,71.99,7.49,167.0,8,2,1,8,6,8,3,2,128,6,0,68,1,0,50,0,0,1,2,2.4,1.55,0.7,32.0,1,1,0,0,1,2,479,2.0,4,1,1,1,1,0,21,1,1,0,0,0,0,0,1,1,1,1
3,871452,257604,268604,150520,194724,4,6.55,1080,2400,402,144,1,600,1,71.99,7.45,175.0,2,2,1,4,5,8,4,4,128,6,0,68,0,0,50,0,2,2,2,2.5,2.8,0.8,32.0,0,1,0,0,1,2,721,2.0,4,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1
2,945775,276813,234194,191452,243316,0,6.67,1220,2712,446,144,1,600,1,75.7,8.49,197.0,8,1,1,4,4,8,4,4,256,6,0,67,0,0,50,0,0,1,2,2.2,2.0,0.8,20.0,1,1,0,0,1,2,356,2.0,2,1,1,1,1,0,20,1,1,0,0,0,0,1,0,1,1,1
2,593409,205213,115839,123029,149328,0,6.67,1220,2712,446,120,1,1800,1,74.24,7.98,181.0,4,1,1,0,4,8,3,2,256,4,0,67,0,0,64,0,0,1,2,2.6,3.06,1.0,16.0,0,1,1,0,1,1,234,0.0,2,2,1,1,0,0,18,1,1,0,0,0,0,0,1,1,1,1
6,717608,207720,218727,124977,166184,0,6.55,1080,2400,402,120,0,500,1,74.1,8.4,189.0,0,2,1,4,7,8,4,2,128,6,0,65,0,0,48,0,0,2,2,2.0,3.06,1.0,16.0,0,1,0,0,1,2,1239,1.0,2,1,1,1,1,1,18,1,1,0,0,0,0,0,1,1,1,1
2,1413398,318975,546270,304260,261533,0,6.67,1220,2712,446,120,0,1800,1,74.34,8.05,198.0,0,0,1,4,4,12,5,4,256,7,0,90,0,0,64,0,0,1,2,2.4,3.06,1.0,16.0,0,1,0,0,1,2,265,1.0,2,2,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1
11,123769,33298,10557,43956,35958,2,6.6,720,1600,267,60,0,400,0,75.51,8.9,199.0,0,1,3,0,12,3,1,1,32,1,1,10,0,0,13,0,0,0,1,2.0,3.00395390070922,0.9680385288966724,5.0,0,0,1,1,0,0,599,0.0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
5,302820,109784,39385,70581,83070,3,6.7,1080,2400,393,60,0,600,0,76.7,7.9,183.0,0,1,1,0,11,6,3,2,128,3,1,25,0,0,32,0,0,1,4,2.0,2.8,0.8,32.0,0,0,1,1,1,1,1970,1.0,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,1,0,0
6,684230,201277,190401,135359,157193,0,6.78,1440,3168,513,120,0,1300,1,74.4,8.5,199.0,8,2,1,4,7,8,4,2,128,5,0,30,1,1,48,0,0,2,2,2.5,3.06,1.0,16.0,0,1,0,0,1,2,1604,3.0,2,1,1,1,1,1,20,1,1,1,1,1,0,0,1,1,1,1
11,427197,133152,66154,110891,117000,0,6.78,1080,2436,393,120,0,1000,0,75.0,7.6,179.0,3,1,1,0,6,8,3,2,256,4,0,33,0,0,108,0,0,0,2,2.2,3.1,0.7,32.0,0,0,0,1,0,1,203,0.0,2,2,1,0,0,0,13,1,1,0,0,0,0,0,1,1,0,1
4,1446217,324719,582299,284443,254756,1,6.81,1312,2848,460,120,1,700,1,76.7,8.77,219.0,8,2,1,8,4,8,4,4,256,7,0,66,1,1,50,0,0,2,2,2.0,2.5,0.7,12.0,1,1,0,0,0,2,540,4.0,4,1,1,1,0,1,20,1,1,0,0,0,0,0,1,1,1,1
10,363790,115601,85430,80632,82129,2,6.56,720,1612,269,90,0,500,0,75.7,8.6,195.1,2,1,2,0,8,4,3,2,128,3,1,20,0,0,50,0,0,0,2,2.0,3.00395390070922,1.12,8.0,0,1,1,0,0,1,387,0.0,2,1,1,1,0,0,18,0,0,0,0,0,0,0,1,0,0,0
0,264823,85021,35662,68860,75280,0,6.66,1080,2400,395,60,0,500,0,76.72,8.18,198.0,3,1,2,0,12,8,3,2,256,1,1,33,0,1,64,0,0,0,1,2.0,2.0,0.9680385288966724,16.0,0,0,1,1,0,0,448,0.0,2,1,1,1,0,0,7,0,1,0,0,0,0,0,1,1,0,1
2,427069,161131,47367,116028,102543,2,6.79,1080,2460,396,90,0,550,0,76.28,8.17,199.0,3,1,2,0,4,4,3,2,128,4,1,18,0,0,50,0,0,0,1,2.2,5.0,1.75,5.0,0,1,1,0,0,1,448,0.0,2,1,1,1,0,0,18,0,1,0,0,0,0,0,1,0,0,1
6,1245923,358243,476755,174663,236262,3,6.74,1240,2772,451,120,1,500,1,74.43,8.7,204.0,0,1,1,6,4,8,5,4,128,6,0,100,0,0,50,0,0,2,2,2.4,3.09,1.0,16.0,0,1,0,0,1,2,568,1.0,2,1,1,1,0,0,18,1,1,0,0,0,0,1,0,1,1,1
5,213850,72926,26922,54332,59670,3,6.1,1080,2400,431,60,0,450,1,69.8,7.9,152.0,0,1,1,0,12,4,3,2,64,1,1,15,0,0,48,0,0,0,1,2.2,2.8,0.9,25.0,0,0,1,1,1,1,1604,0.0,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,1,0,0
11,949686,266462,232812,214983,235429,0,6.77,1264,2780,451,120,1,1400,1,76.2,7.9,210.0,4,2,1,4,4,12,4,4,512,6,0,70,0,0,50,1,0,2,2,2.5,2.8,0.64,50.0,0,1,0,1,1,1,113,,4,2,1,1,0,1,20,1,1,0,0,0,0,0,1,1,1,1
2,276250,81388,42273,70788,81801,2,6.74,720,1600,260,90,0,600,0,78.0,8.09,192.0,0,1,2,0,12,4,3,2,64,1,1,18,0,0,50,0,0,0,1,2.0,2.76,0.64,8.0,0,0,1,1,0,0,295,0.0,2,1,1,1,0,0,7,0,1,0,0,0,0,0,1,0,0,0
2,516984,152757,112540,108077,143610,0,6.67,1080,2400,395,120,1,500,1,76.0,7.9,187.0,3,1,2,0,6,6,3,2,128,4,0,67,0,0,50,0,0,1,2,2.5,3.06,1.0,16.0,0,1,1,0,1,1,540,1.0,2,2,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1
3,581580,176945,149417,115764,139454,2,6.8,1080,2460,395,144,0,450,1,75.6,9.0,200.0,2,2,2,0,6,8,3,2,256,6,0,30,0,0,108,0,0,1,2,2.3,1.52,0.7,32.0,0,1,0,0,0,1,1086,2.0,4,1,1,1,0,0,18,1,1,1,0,0,0,0,1,0,0,1
2,346380,110886,43151,105909,86434,0,6.67,1080,2400,395,120,1,1200,0,75.96,7.85,183.5,3,1,2,0,6,4,3,2,64,4,1,33,0,0,50,0,0,0,1,2.5,3.0,1.12,13.0,0,0,1,1,0,1,540,0.0,2,1,1,1,0,0,13,1,1,0,0,0,0,0,1,1,0,1
4,2088997,463679,902902,387755,334661,1,6.8,1280,2800,453,120,1,5000,1,75.8,8.9,227.0,8,2,1,12,4,16,5,4,512,7,0,80,1,1,50,1,0,2,2,2.0,2.51,0.64,50.0,0,1,0,0,0,2,174,5.0,4,1,1,1,1,1,20,1,1,0,0,0,0,1,0,1,1,1
10,365970,117053,73685,81222,94010,2,6.67,1080,2400,395,60,0,550,0,81.5,10.64,248.0,8,1,2,0,8,4,3,2,64,3,1,18,1,0,48,0,0,0,1,2.0,4.0,1.12,8.0,0,1,1,1,0,1,1117,2.0,2,1,1,1,0,0,15,1,1,1,0,0,0,0,1,0,0,0
11,269341,88409,39683,66062,75187,2,6.9,1080,2460,389,90,0,450,0,78.5,9.4,231.0,0,1,2,0,12,4,3,2,64,1,1,33,0,1,50,0,0,0,1,2.0,2.76,0.64,8.0,0,0,1,1,0,1,844,0.0,2,1,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
2,393950,142796,74296,75928,100930,2,6.67,1080,2400,395,60,0,450,1,76.7,8.8,209.0,0,1,2,0,8,4,3,2,64,3,1,33,0,0,64,0,0,1,2,2.48,3.1,1.0,16.0,0,0,1,1,0,1,1574,0.0,2,1,1,1,1,0,12,1,1,0,0,0,0,0,1,0,0,0
3,363832,115601,85399,80630,82202,2,6.5,720,1600,270,120,0,450,0,74.98,8.39,189.0,1,1,2,0,8,4,3,2,128,4,1,15,0,0,48,0,0,0,1,2.0,4.0,1.12,8.0,1,1,1,0,1,1,479,0.0,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,0,0,0
13,1177226,347695,437576,177343,214612,1,6.67,1220,2700,444,120,1,550,1,74.5,8.3,197.0,8,2,1,6,4,8,4,4,128,6,2,66,1,1,48,1,0,2,2,2.4,1.4,1.17,13.0,0,0,0,0,0,2,540,2.0,4,2,1,1,0,0,20,1,1,0,1,1,0,0,1,1,1,1
2,844608,261543,203940,181754,197371,0,6.67,1220,2712,446,120,1,500,1,75.9,8.6,202.0,3,1,1,4,5,8,4,4,128,6,0,120,0,0,108,0,0,1,2,2.2,3.47,1.75,20.0,0,1,0,0,1,2,691,2.0,2,2,1,1,0,0,18,1,1,0,0,0,0,0,1,1,1,1
7,561673,192991,111672,126029,130981,1,6.1,1080,2520,449,60,0,1000,1,68.0,8.3,164.0,8,1,2,0,4,8,3,2,128,4,1,30,0,0,48,0,0,0,1,2.0,4.0,1.12,8.0,1,1,1,0,1,1,82,1.0,2,1,1,1,0,0,18,0,1,0,0,0,0,0,1,1,0,1
5,472949,155531,104355,89865,123198,3,6.5,1080,2340,396,120,0,1000,0,76.5,8.3,197.0,0,1,2,0,5,6,3,2,128,4,1,25,0,0,50,0,0,1,2,2.2,3.06,1.12,13.0,0,1,1,0,1,1,265,1.0,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,1,0,1
3,438394,148732,81757,93110,114795,2,6.5,1080,2400,405,120,0,500,0,73.96,8.59,184.0,1,1,2,0,8,4,3,2,128,4,1,15,0,0,50,0,0,0,2,2.2,4.0,1.0,16.0,0,1,1,0,1,1,813,1.0,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,0,0,1
11,442231,138931,69242,108730,125328,0,6.78,1080,2436,393,120,0,1300,0,76.1,7.9,198.3,3,1,1,2,6,8,3,2,256,4,1,70,0,1,108,0,0,0,2,1.7,3.00395390070922,0.9680385288966724,32.0,0,1,1,1,1,1,174,0.0,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,0,0,1
2,1304206,340471,483139,238210,242386,0,6.67,1440,3200,526,120,1,550,1,75.44,8.59,204.0,3,1,1,6,4,8,4,4,256,6,0,67,1,0,64,0,1,2,2,2.5,3.06,1.0,16.0,0,1,0,0,1,2,479,1.0,2,2,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1
4,2087950,462650,902890,387761,334649,1,6.78,1264,2800,453,120,1,5000,1,75.4,8.1,199.0,0,2,1,12,4,12,5,4,256,7,0,66,1,1,50,1,0,2,2,2.0,2.76,0.9680385288966724,50.0,0,1,0,0,1,2,234,2.0,4,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1
4,173584,60683,15786,47624,49491,6,6.74,720,1600,260,90,0,450,0,76.85,8.27,196.0,0,1,2,0,12,4,3,2,128,1,1,22,0,1,50,0,0,0,1,2.0,3.00395390070922,0.8,8.0,0,0,1,0,0,0,599,0.0,2,1,1,1,0,0,7,1,1,0,0,0,0,0,1,0,0,0
3,1500053,384753,508342,340046,266912,4,6.9,1080,2640,413,165,1,3000,1,74.0,7.1,189.0,0,2,2,8,4,8,5,4,256,7,0,45,1,1,50,1,0,2,2,2.4,2.76,0.7,32.0,1,1,0,0,1,2,82,,4,2,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1
4,596600,194697,159947,118656,123300,2,6.26,1080,2340,412,60,0,450,0,74.0,7.9,174.0,0,2,2,0,7,6,3,2,128,3,0,22,0,0,48,0,0,1,2,2.0,2.8,0.8,32.0,0,0,0,0,0,2,1909,1.0,2,1,1,1,1,0,21,1,1,0,0,0,0,0,1,0,0,0
5,259923,83882,42251,58058,75732,3,6.4,1080,2340,403,60,0,650,0,74.7,7.7,166.0,0,1,1,0,10,4,3,2,64,3,1,15,0,0,25,0,0,0,1,2.0,2.8,0.9,25.0,0,0,1,1,1,1,2001,1.0,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,1,0,0
14,271948,86762,32363,83661,69162,2,6.6,1080,2408,401,60,0,450,0,75.6,8.1,189.0,0,1,2,0,12,4,3,2,64,4,1,18,0,1,50,0,0,0,1,2.0,2.76,0.64,8.0,0,0,1,1,0,0,933,0.0,1,1,1,1,0,0,7,1,1,0,0,0,0,0,1,0,0,0
5,185380,65256,18289,47967,53868,3,5.6,1080,2220,441,60,0,390,0,70.6,8.4,172.0,8,2,3,0,14,4,2,2,32,1,1,18,0,0,16,0,0,0,1,1.9,3.1,1.0,16.0,0,0,1,1,1,1,2425,1.0,2,1,0,0,0,0,11,1,1,1,0,0,0,0,1,0,0,0
5,1744272,436877,675490,334989,296916,5,6.2,1080,2340,416,120,1,2600,1,70.6,7.6,167.0,8,2,1,8,4,8,5,4,128,7,0,25,1,1,50,1,2,2,2,2.2,3.2,1.12,12.0,1,1,0,0,1,2,234,3.0,4,2,1,1,1,1,20,1,1,1,1,1,0,1,0,1,0,1
2,1183140,318629,435995,209311,219205,0,6.28,1080,2400,419,120,0,500,1,69.9,8.16,180.0,0,2,1,6,4,8,4,4,128,6,0,67,1,1,50,0,1,2,2,2.4,3.06,0.7,32.0,0,1,0,0,1,2,995,2.0,2,2,1,1,1,0,20,1,1,0,0,0,0,0,1,1,1,1
15,1340037,367963,486752,217995,267327,0,6.78,1080,2448,395,165,0,830,1,77.0,10.3,239.0,0,2,1,6,4,8,4,4,128,6,0,65,0,1,50,0,1,2,2,2.0,2.93,1.22,12.0,0,1,1,0,1,2,783,3.0,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1
6,938580,245236,297942,176017,220385,0,6.62,1080,2400,397,120,0,500,1,74.6,8.3,198.5,0,2,1,4,5,8,4,4,128,6,0,65,0,0,50,0,0,2,2,2.0,3.06,1.0,16.0,0,1,0,0,1,2,1056,2.0,2,1,1,1,1,1,20,1,1,1,0,0,0,1,0,1,0,1
12,1503593,370139,497986,333589,301879,0,6.78,1260,2800,453,144,1,4500,1,75.88,7.98,194.9,4,1,1,8,4,12,5,4,256,7,0,80,0,1,50,0,0,2,2,2.5,3.0,1.0,16.0,0,1,0,0,1,1,143,1.0,2,1,1,1,0,0,20,1,1,0,0,0,0,1,0,1,1,1
2,847196,208321,252530,174454,211891,0,6.81,1440,3200,515,120,0,900,1,74.6,8.1,196.0,0,2,1,4,5,8,4,2,128,6,0,55,1,1,108,0,2,2,2,2.3,3.4,0.8,20.0,0,1,0,0,0,2,1329,2.0,2,2,1,1,1,1,24,1,1,1,1,1,0,0,1,1,1,1
3,554764,197538,94177,118975,144074,4,6.7,1080,2400,395,120,1,1200,0,74.75,8.29,190.0,0,1,1,0,4,8,3,2,256,4,1,30,1,0,50,0,0,1,2,2.4,3.00395390070922,0.9680385288966724,32.0,1,1,1,0,1,1,113,1.0,2,2,1,1,0,0,20,1,1,0,1,1,0,0,1,0,0,1
3,672050,229784,171319,134277,136670,0,6.9,1080,2640,413,144,0,500,1,73.95,7.35,188.6,2,2,2,0,4,8,3,2,128,4,0,30,1,0,64,0,0,1,2,2.4,3.0,0.7,32.0,1,1,0,0,1,2,448,2.0,4,1,1,1,0,0,18,1,1,1,0,0,0,0,1,1,1,1
13,542241,171381,118160,130301,122399,1,6.7,1084,2412,395,120,0,1200,1,75.36,6.98,191.0,0,1,1,0,7,8,4,4,256,6,0,66,0,1,50,0,0,1,2,2.4,2.8,0.61,60.0,0,0,0,0,0,1,234,1.0,4,1,1,1,0,0,18,1,1,0,0,0,0,0,1,1,1,1
7,1301174,335660,522953,205487,237074,1,6.5,1644,3840,643,120,0,1000,1,71.0,8.3,187.0,8,2,2,8,4,12,5,4,256,6,1,30,1,1,48,1,0,2,2,2.0,2.9,1.25,12.0,1,1,1,0,1,2,448,5.0,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,1,0,1
4,319550,103113,40818,96681,76938,0,6.7,1080,2412,394,90,0,2000,1,74.55,6.78,166.0,0,1,2,0,6,8,3,2,128,4,0,35,0,0,108,0,0,0,1,2.1,1.67,0.64,50.0,0,0,0,0,0,1,265,0.0,2,1,1,1,0,0,13,1,1,0,0,0,0,0,1,1,1,1
7,1224462,330723,438136,209049,246554,1,6.1,1080,2520,449,120,0,650,1,67.0,8.2,172.0,8,2,2,6,4,8,4,4,128,6,1,30,1,1,12,0,0,2,2,2.0,2.9,1.25,12.0,1,1,1,0,1,2,721,3.0,4,1,1,1,1,0,20,1,1,1,0,0,0,0,1,1,0,1
2,393792,134816,62084,94084,102808,2,6.5,1080,2400,405,90,0,500,0,75.3,8.9,190.0,0,1,2,2,7,4,3,2,64,4,1,18,0,1,48,0,0,0,1,2.0,4.0,1.12,8.0,0,1,1,1,0,1,1209,0.0,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,0,0,0
11,900764,273014,238167,164835,224748,0,6.78,1080,2436,393,144,0,500,0,74.5,7.7,195.0,0,0,1,4,4,8,4,4,256,6,1,70,0,0,50,0,0,2,2,2.5,2.8,0.9680385288966724,50.0,0,1,0,1,1,1,174,1.0,4,2,1,1,0,0,20,1,1,0,0,0,0,0,1,1,0,1
3,1467120,338291,550741,292130,285958,1,6.67,1080,2400,395,165,0,1300,1,74.0,8.59,203.0,8,2,1,8,4,8,5,4,512,7,0,68,1,1,50,1,2,2,2,2.2,2.8,0.61,60.0,1,1,0,0,1,2,479,3.0,4,2,1,1,0,0,20,1,1,1,0,0,0,0,1,1,1,1
5,148729,56475,16695,42673,32886,3,6.4,720,1560,268,60,0,400,0,74.7,7.8,169.0,0,1,3,0,14,3,1,1,32,1,1,15,0,0,13,0,0,0,1,2.0,3.00395390070922,0.9680385288966724,8.0,0,0,1,1,1,1,2001,0.0,1,1,0,0,0,0,4,1,1,0,1,1,0,0,1,0,0,0
2,549818,174554,109191,108745,157328,0,6.67,1080,2400,395,120,0,700,1,76.19,8.34,204.0,3,1,2,2,6,6,3,2,128,4,1,120,0,0,108,0,0,1,2,2.4,3.0,1.0,16.0,0,1,1,1,1,1,1025,1.0,2,2,1,1,0,0,18,1,1,0,0,0,0,1,0,1,0,1
14,391929,129189,45821,108480,108439,3,6.43,1080,2400,409,90,0,1000,0,72.9,7.9,182.0,0,1,1,2,7,8,3,2,128,4,1,33,0,0,64,0,0,0,1,2.1,2.0,0.7,8.0,0,1,1,0,1,1,448,0.0,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,1,0,1
12,537985,191770,47410,165783,133022,0,6.78,1080,2400,388,120,1,1300,1,74.75,7.75,188.0,4,1,1,0,4,8,3,2,256,4,1,44,0,0,50,0,0,1,2,2.0,2.0,0.7,32.0,1,1,0,0,0,1,52,1.0,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,1,1,1
4,243216,90539,34232,57563,60882,2,6.21,1080,2340,415,60,0,450,0,73.6,8.0,162.0,0,1,3,1,12,3,2,2,32,1,1,10,0,0,13,0,0,0,2,2.0,3.00395390070922,0.9,24.0,0,0,1,1,0,1,2029,1.0,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,0,0,0
12,2305267,538809,940944,472337,353177,0,6.78,1260,2800,453,120,1,3000,1,75.3,8.9,224.0,9,2,1,18,4,12,5,4,256,7,0,100,1,1,50,1,2,2,2,2.0,2.8,0.8,32.0,0,1,0,0,1,2,113,,4,2,1,1,1,0,20,1,1,0,0,0,0,1,0,1,1,1
4,1293980,325163,469656,252814,246347,1,6.78,1224,2700,437,120,1,4000,1,75.2,8.2,199.0,5,1,1,8,4,12,5,4,256,7,0,100,1,1,50,0,0,2,2,2.1,1.3,1.2,50.0,1,1,0,0,1,2,113,2.0,4,1,1,1,0,1,20,1,1,0,0,0,0,1,0,1,1,1
7,529987,169547,162493,88311,109636,1,6.1,1080,2520,449,60,0,400,1,68.0,8.2,164.0,5,2,2,2,7,6,3,2,128,3,1,18,0,0,12,1,0,1,2,2.0,4.0,1.12,8.0,0,1,0,0,1,2,1756,2.0,2,1,1,1,1,0,19,1,1,1,0,0,0,0,1,1,0,1
11,423279,128125,71079,109579,114496,0,6.67,1080,2400,395,120,0,500,0,76.7,7.8,190.0,3,1,1,0,6,8,3,2,256,3,1,33,0,0,64,0,0,0,2,2.5,2.8,0.8,32.0,0,0,1,1,0,1,479,0.0,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,0,1
13,539885,171302,118154,128180,122249,1,6.7,1084,2412,395,120,0,500,0,74.96,6.88,168.0,0,1,1,0,6,8,3,2,256,6,0,66,0,1,50,0,0,1,2,2.4,2.8,0.61,60.0,0,0,0,0,0,1,234,1.0,4,1,1,1,0,0,18,1,1,0,0,0,0,0,1,1,1,1
2,185002,64921,18450,48022,53609,2,6.26,720,1520,269,60,0,450,0,76.4,8.4,180.0,0,1,3,0,14,2,1,1,16,1,1,10,0,0,12,0,0,0,2,2.0,2.9,1.12,8.0,0,0,1,1,0,0,1940,0.0,2,1,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0
4,618614,198611,149579,122975,147449,1,6.67,1080,2400,395,120,0,500,1,73.3,7.91,178.0,0,1,1,0,6,8,4,3,128,6,0,66,0,1,54,0,0,1,2,2.4,3.2,0.7,32.0,0,1,0,0,1,1,813,2.0,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,1,0,1
13,724817,219644,212523,149172,143478,1,6.58,1200,2640,441,90,0,600,1,72.6,9.0,209.0,8,2,1,0,7,8,3,2,256,5,2,40,1,1,50,0,0,2,2,2.2,2.8,0.8,32.0,1,1,0,0,1,2,1635,2.0,4,2,1,1,1,1,21,1,1,1,1,1,0,0,1,1,1,1
5,360125,130125,70365,65296,93626,3,6.7,1080,2400,393,60,0,600,0,76.0,7.7,179.0,0,1,1,0,8,6,3,2,128,3,1,25,0,0,64,0,0,1,1,2.2,2.8,0.8,32.0,0,0,1,1,1,1,1664,1.0,4,1,1,1,0,0,12,1,1,0,0,0,0,0,1,1,0,0
2,577493,197750,128038,114462,137243,0,6.55,1080,2400,402,90,0,500,1,75.7,6.8,158.0,3,1,2,0,6,6,3,2,128,4,1,33,0,0,64,0,0,1,2,2.2,3.4,0.8,20.0,0,1,0,0,1,1,1056,1.0,2,2,1,1,0,0,20,1,1,0,0,0,0,0,1,1,0,1
3,436384,148874,83797,95496,108217,2,6.5,720,1600,270,120,0,500,0,74.6,8.0,179.0,0,1,2,0,6,8,3,2,128,4,1,18,0,0,50,0,0,0,1,2.4,3.00395390070922,1.12,16.0,1,1,1,0,1,1,265,0.0,2,1,1,1,0,0,18,1,1,0,0,0,0,0,1,0,0,1
2,232370,89267,34232,54487,54384,2,6.3,1080,2340,409,60,0,450,0,75.3,8.4,190.0,0,1,3,0,11,3,3,2,32,1,1,18,0,0,48,0,0,1,2,2.0,2.9,1.12,13.0,0,0,1,1,0,1,1817,0.0,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,0,0,0
0,399994,130993,62584,111088,95389,0,6.7,1080,2400,393,60,0,500,0,76.9,7.9,188.0,0,1,2,0,6,8,3,2,256,4,1,33,0,0,108,0,0,0,2,2.0,1.67,0.64,16.0,0,0,1,1,0,1,783,0.0,2,1,1,1,0,0,13,1,1,0,0,0,0,0,1,1,0,1
5,1116718,319867,405165,166062,225624,5,6.1,1080,2340,425,120,1,780,1,70.6,7.6,167.0,8,2,1,6,4,8,4,4,128,6,0,25,1,1,50,1,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,933,3.0,4,2,1,1,1,0,20,1,1,1,1,1,0,1,0,1,0,1
14,816276,227759,219558,158445,210514,0,6.62,1080,2400,397,120,0,700,1,75.8,8.65,194.5,0,1,1,4,7,8,3,2,128,6,0,80,0,0,64,0,0,2,2,2.5,3.13,1.0,16.0,0,1,0,0,1,1,813,1.0,2,1,1,1,0,0,20,1,1,0,0,0,0,0,1,1,1,1
5,192474,65329,24487,47177,55481,3,6.4,1080,2400,411,60,0,600,0,73.1,8.6,185.0,0,1,1,0,12,4,3,2,64,1,1,15,0,0,48,0,0,0,1,2.2,4.0,1.12,20.0,0,0,1,1,1,1,1604,0.0,2,1,1,1,0,0,12,1,1,0,0,0,0,0,1,1,0,0
5,1097634,305791,406302,171518,214023,5,6.6,1080,2340,393,120,1,780,1,75.8,7.6,195.0,8,2,1,4,4,8,4,4,128,6,0,45,1,1,50,0,1,2,2,2.2,3.24,1.22,10.0,1,1,0,0,1,2,905,3.0,4,2,1,1,1,0,20,1,1,1,1,1,0,1,0,1,0,1
